episode-length-avg,qf1-std,return-max,return-min,StdProgress,episode-length-min,log-sigs-std,MaxProgress,log-sigs-mean,qf2-std,log-sigs-min,log-pi-mean,log-pi-min,episode-length-std,episodes,last-path-return,mean-sq-bellman-error1,policy-mus-mean,vf-avg,policy-mus-std,total-samples,time-train,time-total,mean-sq-bellman-error2,return-std,pool-size,AverageProgress,return-average,mean-qf-diff,epoch,episode-length-max,policy-mus-max,time-sample,max-path-return,log-pi-std,log-sigs-max,MinProgress,qf1-avg,time-eval,policy-mus-min,qf2-avg,vf-std,log-pi-max
1000.0,194.198,872.339538723,872.339538723,0.0,1000,0.132887,16.9732935158,-0.325585,194.198,-1.4513,-8.82855,-15.8462,0.0,306,1282.4961459156696,55.8392,0.0821883,517.235,0.713877,228000,12.177970606571762,6090.148505725287,54.9911,0.0,228000,16.9732935158,872.339538723,5.74743,227,1000,2.7347,2.0856438543705735,1510.8404867024494,2.13948,-0.102885,16.9732935158,509.75,16.673127057991223,-2.61116,509.75,191.275,-3.85226
279.0,186.825,504.766121216,504.766121216,0.0,279,0.119057,9.873634607,-0.336474,186.825,-0.979397,-8.59889,-16.1618,0.0,307,521.3681647269302,47.4302,0.0762427,515.905,0.694729,229000,11.654575216176454,6108.408717878425,50.8554,0.0,229000,9.873634607,504.766121216,5.84275,228,279,2.15272,1.9448225899541285,1510.8404867024494,2.16059,-0.104485,9.873634607,515.412,16.670611434004968,-2.30848,515.412,187.466,-4.35261
1000.0,194.543,1169.5870057,1169.5870057,0.0,1000,0.119803,23.1182388988,-0.323161,194.543,-0.836764,-8.71263,-17.6348,0.0,308,1350.960383571557,43.4643,0.0615194,532.847,0.658652,230000,7.568521499342751,6134.163292655663,47.939,0.0,230000,23.1182388988,1169.5870057,5.34257,229,1000,1.92597,1.5258963828673586,1510.8404867024494,2.24884,-0.0991603,23.1182388988,530.178,4.665770696010441,-2.43429,530.178,194.288,-4.05515
339.0,191.911,766.188236037,766.188236037,0.0,339,0.130925,15.4688951934,-0.330637,191.911,-1.15853,-8.7723,-18.2166,0.0,309,1102.1042387219316,44.6671,0.0284811,523.696,0.700604,231000,8.798632406804245,6150.2833311264985,49.7882,0.0,231000,15.4688951934,766.188236037,5.6931,230,339,2.93163,1.6511674080393277,1510.8404867024494,2.1843,-0.0406533,15.4688951934,521.886,16.674062364996644,-2.62455,521.886,189.951,-3.41576
271.0,192.44,617.227360578,617.227360578,0.0,271,0.13678,12.067811597,-0.332587,192.44,-1.11537,-8.83924,-18.8111,0.0,310,306.74287806261157,55.5099,0.0498382,527.658,0.681038,232000,11.057792815030552,6167.762833472923,52.7351,0.0,232000,12.067811597,617.227360578,6.13204,231,271,2.99465,1.8931842834572308,1510.8404867024494,2.30297,-0.0794241,12.067811597,521.366,5.660285353980726,-3.50111,521.366,192.289,-3.53339
550.0,184.791,1101.40642528,1101.40642528,0.0,550,0.119507,22.2041721112,-0.327199,184.791,-1.16977,-8.73287,-15.8452,0.0,311,1404.9480331165073,93.2264,0.0670245,530.307,0.669385,233000,7.887692140880972,6186.365964757017,71.0914,0.0,233000,22.2041721112,1101.40642528,5.76617,232,550,2.18605,1.5473392831918318,1510.8404867024494,2.29477,-0.0896216,22.2041721112,521.321,4.533967006980674,-2.15282,521.321,183.81,-2.75536
1000.0,182.512,603.864639772,603.864639772,0.0,1000,0.141323,11.3722548891,-0.332274,182.512,-1.06605,-8.68671,-15.4901,0.0,313,1233.5807211394458,50.3664,0.0127716,508.773,0.714637,234000,10.864567486714805,6215.634780948691,52.8062,0.0,234000,11.3722548891,603.864639772,5.77256,233,1000,2.16974,1.7352285679371562,1510.8404867024494,2.32489,-0.0744073,11.3722548891,506.51,9.169112528004916,-3.04604,506.51,181.029,-2.52243
1000.0,189.363,255.969907983,255.969907983,0.0,1000,0.132344,4.88876159572,-0.324032,189.363,-1.4193,-8.84912,-18.1994,0.0,314,616.8108153226584,79.7473,0.0858074,520.494,0.697181,235000,10.807307972048875,6244.899687278288,62.2605,0.0,235000,4.88876159572,255.969907983,6.20745,234,1000,3.41825,1.7887014035950415,1510.8404867024494,2.35083,-0.086363,4.88876159572,511.921,16.674237147992244,-2.60691,511.921,188.219,-2.64682
63.0,189.722,157.29380007,157.29380007,0.0,63,0.115399,3.11315333471,-0.312128,189.722,-1.13103,-8.74191,-16.116,0.0,315,941.1252107530366,55.5765,0.0589705,497.964,0.658225,236000,10.213355684129056,6257.756900046457,46.7748,0.0,236000,3.11315333471,157.29380007,5.66398,235,63,1.87704,1.5951498510257807,1510.8404867024494,2.0157,-0.0840914,3.11315333471,496.669,16.670360318006715,-2.4645,496.669,190.841,-3.75035
1000.0,191.357,1439.67353559,1439.67353559,0.0,1000,0.136215,28.0562559002,-0.335133,191.357,-1.13493,-8.71455,-16.1983,0.0,317,338.680160729546,60.6034,0.0400479,526.751,0.704527,237000,9.360487565107178,6285.377548451535,48.7822,0.0,237000,28.0562559002,1439.67353559,6.35365,236,1000,2.53316,1.587094668939244,1510.8404867024494,2.19783,-0.088999,28.0562559002,526.998,1.0493581059854478,-2.88656,526.998,189.221,-2.88068
1000.0,194.598,1291.67912264,1291.67912264,0.0,1000,0.127794,25.5504655177,-0.331299,194.598,-1.07452,-8.74782,-16.5398,0.0,318,1005.3317533576812,54.6492,-0.00328384,537.727,0.73832,238000,9.378680954338051,6313.013516570791,55.6446,0.0,238000,25.5504655177,1291.67912264,5.87646,237,1000,2.93061,1.5869808769202791,1510.8404867024494,2.17665,-0.0773303,25.5504655177,538.16,16.676434018998407,-3.33254,538.16,191.841,-2.59972
1000.0,200.416,677.843550915,677.843550915,0.0,1000,0.126612,13.8678098869,-0.315884,200.416,-1.04722,-8.82841,-15.6889,0.0,319,1537.0231961738648,66.4592,-0.00518746,519.922,0.675378,239000,9.227920453384286,6340.486548884044,51.1812,0.0,239000,13.8678098869,677.843550915,5.86499,238,1000,2.81651,1.5718805298383813,1537.0231961738648,2.20386,-0.0624353,13.8678098869,518.241,16.6726631160127,-2.8538,518.241,201.379,-3.12622
1000.0,191.19,357.248546114,357.248546114,0.0,1000,0.122592,6.34810748712,-0.323273,191.19,-0.892214,-8.69946,-17.8883,0.0,320,1645.5576380623522,51.6539,-0.0578402,534.391,0.678436,240000,10.57604961618199,6369.564419231523,52.0353,0.0,240000,6.34810748712,357.248546114,5.67721,239,1000,2.47252,1.8302544153120834,1645.5576380623522,2.07394,-0.0913823,6.34810748712,531.431,16.678063247993123,-2.56393,531.431,190.438,-3.66891
1000.0,205.273,1103.37167731,1103.37167731,0.0,1000,0.128317,23.4352901938,-0.322279,205.273,-1.27622,-8.5349,-14.5941,0.0,321,747.0616305056155,90.8341,0.107186,521.501,0.678729,241000,8.769005689158803,6396.5567691996985,67.8905,0.0,241000,23.4352901938,1103.37167731,5.70311,240,1000,2.32565,1.5493343270209152,1645.5576380623522,2.06288,-0.100331,23.4352901938,514.755,16.677354159008246,-3.46327,514.755,203.958,-1.68388
1000.0,195.408,920.865626813,920.865626813,0.0,1000,0.118195,17.6737070888,-0.2991,195.408,-1.0694,-9.23634,-16.7607,0.0,322,546.8072886788111,49.2704,0.0254786,506.322,0.66385,242000,7.881422906066291,6422.6295781333465,62.2617,0.0,242000,17.6737070888,920.865626813,5.94567,241,1000,2.43614,1.5156739705998916,1645.5576380623522,2.38296,-0.0506023,17.6737070888,501.52,16.68167358599021,-2.68944,501.52,193.573,-4.07168
1000.0,197.974,885.369217808,885.369217808,0.0,1000,0.144808,17.0345689553,-0.335091,197.974,-1.47147,-8.54573,-16.047,0.0,324,153.9628224123322,80.3528,0.0264827,532.407,0.706687,243000,7.44337294853176,6448.220072193741,78.1847,0.0,243000,17.0345689553,885.369217808,6.24652,242,1000,2.93917,1.482571414875565,1645.5576380623522,2.17911,-0.0323608,17.0345689553,531.218,16.674170663987752,-2.68558,531.218,197.823,-2.06333
1000.0,199.782,1225.5098442,1225.5098442,0.0,1000,0.141586,24.2382715008,-0.331997,199.782,-1.09323,-8.63534,-16.6626,0.0,325,1194.931141235695,38.6346,0.0117085,524.05,0.71154,244000,7.39611597705516,6473.743483147962,44.5955,0.0,244000,24.2382715008,1225.5098442,5.7565,243,1000,2.4404,1.4655304371844977,1645.5576380623522,2.19564,-0.0574447,24.2382715008,524.426,16.664017428993247,-2.76528,524.426,199.282,-3.19618
1000.0,192.726,176.327277763,176.327277763,0.0,1000,0.139604,3.1735385236,-0.347095,192.726,-1.07426,-8.70191,-15.5898,0.0,326,977.9916240488889,57.3984,-0.000416281,531.65,0.728466,245000,10.331201040971791,6502.350655712769,56.58,0.0,245000,3.1735385236,176.327277763,5.5915,244,1000,2.71638,1.6113650017941836,1645.5576380623522,2.1481,-0.075802,3.1735385236,528.585,16.665403974999208,-2.55009,528.585,191.966,-3.55026
530.0,203.357,829.666190216,829.666190216,0.0,530,0.129441,16.1041994743,-0.33559,203.357,-0.934255,-8.55457,-17.6295,0.0,327,883.7084924621288,71.2373,0.0477229,536.988,0.70322,246000,10.022319766459987,6522.8184776152775,60.1432,0.0,246000,16.1041994743,829.666190216,6.18943,245,530,2.20573,1.6086261630698573,1645.5576380623522,2.2295,-0.0676804,16.1041994743,537.95,16.66710779198911,-2.76762,537.95,201.29,-3.88591
1000.0,193.1,1126.13346809,1126.13346809,0.0,1000,0.131608,22.4986815902,-0.319734,193.1,-1.10645,-8.54318,-21.0613,0.0,328,677.1032819824968,53.9239,0.0887688,497.842,0.671029,247000,9.655702109565027,6550.807856318483,71.4336,0.0,247000,22.4986815902,1126.13346809,5.36412,246,1000,2.37539,1.6601311806007288,1645.5576380623522,2.26124,-0.0445365,22.4986815902,497.213,8.843136208015494,-2.73398,497.213,190.572,-2.93585
1000.0,193.711,1559.56064205,1559.56064205,0.0,1000,0.147871,30.4911618289,-0.341975,193.711,-1.07679,-8.53449,-17.7032,0.0,329,217.3623644619863,106.042,0.0770876,522.615,0.71721,248000,9.32564670863212,6578.358038631355,53.4351,0.0,248000,30.4911618289,1559.56064205,6.46897,247,1000,2.86834,1.5488668492762372,1645.5576380623522,2.35728,-0.0795353,30.4911618289,521.598,16.674195281986613,-3.19319,521.598,193.046,-2.61588
1000.0,195.969,917.728089227,917.728089227,0.0,1000,0.123355,17.6450197544,-0.320328,195.969,-0.841023,-8.6152,-16.3825,0.0,330,1493.2998812001038,57.3767,0.0764671,522.325,0.66265,249000,7.641790913505247,6604.1798097830615,47.5001,0.0,249000,17.6450197544,917.728089227,5.786,248,1000,2.07927,1.4896080021571834,1645.5576380623522,2.11834,-0.0684333,17.6450197544,519.678,16.685703699011356,-2.33738,519.678,194.432,-3.53622
1000.0,194.101,469.927247465,469.927247465,0.0,1000,0.124833,8.55359251434,-0.335859,194.101,-1.06084,-8.83671,-18.7709,0.0,332,557.5700236024434,51.8969,0.0433252,555.893,0.697629,250000,9.098174878803547,6631.671067167132,44.3797,0.0,250000,8.55359251434,469.927247465,5.85432,249,1000,3.10648,1.7163972973357886,1645.5576380623522,2.32097,-0.114745,8.55359251434,553.707,16.692884450021666,-4.11427,553.707,196.129,-3.52639
361.0,196.864,815.150476812,815.150476812,0.0,361,0.114728,16.0136332374,-0.316813,196.864,-0.951001,-8.64831,-18.071,0.0,333,1378.9957141214381,59.368,0.0446853,542.067,0.696657,251000,9.93086456565652,6649.439291468589,55.4134,0.0,251000,16.0136332374,815.150476812,5.15811,250,361,2.29229,1.819196492782794,1645.5576380623522,2.16946,-0.106924,16.0136332374,536.23,16.676535512000555,-2.8646,536.23,197.664,-3.93533
1000.0,199.273,730.331090465,730.331090465,0.0,1000,0.137832,14.2085588312,-0.328103,199.273,-1.10926,-8.88768,-17.8381,0.0,335,538.3589598834487,41.2691,0.0667209,518.353,0.695852,252000,10.320511387457373,6678.34114206786,51.1647,0.0,252000,14.2085588312,730.331090465,6.70036,251,1000,2.98379,1.8934640058432706,1645.5576380623522,2.27516,-0.0768905,14.2085588312,518.339,6.017976203991566,-2.93637,518.339,198.466,-2.49421
139.0,202.74,264.948334983,264.948334983,0.0,139,0.145602,5.2195632501,-0.332117,202.74,-1.4816,-8.87821,-17.3015,0.0,336,579.4028239526933,44.2597,-0.0234371,533.864,0.724837,253000,9.038803292554803,6691.409472974949,64.9036,0.0,253000,5.2195632501,264.948334983,5.3651,252,139,2.98305,1.707508368534036,1645.5576380623522,2.31354,-0.0942615,5.2195632501,535.322,16.68758622300811,-2.87669,535.322,204.756,0.207937
367.0,202.304,762.625000691,762.625000691,0.0,367,0.142581,15.4435098803,-0.337122,202.304,-1.58229,-8.64635,-18.5252,0.0,337,888.8519844162508,81.4851,-0.000220855,527.728,0.689474,254000,10.915762787102722,6710.3917421083315,56.7656,0.0,254000,15.4435098803,762.625000691,5.89055,253,367,3.34911,1.9429923643183429,1645.5576380623522,2.21205,-0.0774334,15.4435098803,528.407,2.3310211259813514,-2.54962,528.407,200.957,-1.98163
675.0,200.729,1305.67995196,1305.67995196,0.0,675,0.126045,25.7439852315,-0.329396,200.729,-0.986115,-8.62815,-15.0173,0.0,338,1482.339501229744,66.8535,0.0224143,540.402,0.68706,255000,9.090017303533386,6732.378814074269,70.4917,0.0,255000,25.7439852315,1305.67995196,6.41838,254,675,2.62011,1.6502744673925918,1645.5576380623522,2.06925,-0.103499,25.7439852315,537.2,6.118635711987736,-2.37696,537.2,199.948,-4.36738
137.0,203.842,261.286547902,261.286547902,0.0,137,0.128562,5.12459439827,-0.324603,203.842,-1.1489,-8.8592,-17.0164,0.0,341,933.5177820002475,49.147,0.0700858,543.068,0.688796,256000,7.423054558021249,6743.550983099965,51.9251,0.0,256000,5.12459439827,261.286547902,5.71894,255,137,2.98599,1.4669810807099566,1645.5576380623522,2.16577,-0.0836887,5.12459439827,533.988,11.254196780995699,-1.95199,533.988,205.0,-3.2744
1000.0,199.789,280.240978036,280.240978036,0.0,1000,0.139715,5.17634804984,-0.32094,199.789,-1.53861,-8.68603,-19.0623,0.0,342,1146.0187873792106,75.2775,0.0519001,522.897,0.677387,257000,11.484439442196162,6773.695710533037,57.2766,0.0,257000,5.17634804984,280.240978036,6.43061,256,1000,3.42249,1.9948783128638752,1645.5576380623522,2.36944,-0.0775563,5.17634804984,521.962,2.2858700890210457,-2.50292,521.962,200.124,-2.5157
444.0,195.239,1027.61301114,1027.61301114,0.0,444,0.143222,20.2131475542,-0.336986,195.239,-1.51421,-8.79298,-17.7153,0.0,343,986.069648024098,75.2411,0.00128076,544.158,0.690077,258000,10.7200191092561,6793.729552217497,85.972,0.0,258000,20.2131475542,1027.61301114,6.16424,257,444,2.52577,1.886987826175755,1645.5576380623522,2.32166,-0.0704364,20.2131475542,540.975,16.67126447201008,-2.99909,540.975,195.402,-0.723141
572.0,209.767,1232.94770208,1232.94770208,0.0,572,0.145451,24.2270701875,-0.323052,209.767,-1.82693,-8.6711,-15.5925,0.0,344,909.1148044904282,71.6189,0.0078472,532.136,0.702742,259000,7.438373584096553,6812.169764503313,60.029,0.0,259000,24.2270701875,1232.94770208,5.80643,258,572,2.78231,1.4690069287025835,1645.5576380623522,2.1891,-0.104847,24.2270701875,532.637,7.426356634998228,-3.66245,532.637,210.521,2.36588
1000.0,204.272,1298.15866801,1298.15866801,0.0,1000,0.136303,25.2077146249,-0.328348,204.272,-1.06967,-8.58206,-16.1133,0.0,345,1311.4668206244119,139.241,0.00852119,536.07,0.697196,260000,12.200738004001323,6843.217239532212,157.714,0.0,260000,25.2077146249,1298.15866801,5.53137,259,1000,4.13778,2.1741044559457805,1645.5576380623522,2.10808,-0.0869067,25.2077146249,531.872,9.541491378971841,-2.83569,531.872,203.279,-2.94257
489.0,194.138,911.340456449,911.340456449,0.0,489,0.140438,18.138244296,-0.33326,194.138,-1.19905,-8.72761,-15.6339,0.0,346,685.6995405379726,70.352,-0.0150586,541.953,0.705247,261000,12.578206833073637,6866.147692071099,82.7207,0.0,261000,18.138244296,911.340456449,6.39256,260,489,1.95456,2.187954620749224,1645.5576380623522,2.24981,-0.0646509,18.138244296,534.259,16.681751010008156,-2.6673,534.259,193.219,-3.62862
1000.0,210.637,499.477825581,499.477825581,0.0,1000,0.139214,9.16035803157,-0.311608,210.637,-1.47349,-8.83289,-19.5542,0.0,347,1012.9282639232856,54.9562,-0.0146786,514.591,0.672693,262000,11.101002038718434,6895.747006420395,50.4044,0.0,262000,9.16035803157,499.477825581,5.81834,261,1000,3.14477,1.827350602572551,1645.5576380623522,2.29122,-0.0492561,9.16035803157,514.277,8.155893026007107,-2.40596,514.277,209.244,-0.539174
1000.0,209.617,1008.22817593,1008.22817593,0.0,1000,0.131855,19.3985617975,-0.31919,209.617,-0.991127,-8.6039,-17.4236,0.0,348,1029.4135040323738,54.8247,-0.00924506,535.51,0.696192,263000,10.93791434954619,6925.242920025979,55.1179,0.0,263000,19.3985617975,1008.22817593,5.38977,262,1000,2.18478,1.8848425550095271,1645.5576380623522,2.23197,-0.0722009,19.3985617975,533.092,16.67483559800894,-3.21906,533.092,209.261,-3.15628
169.0,208.318,381.009814257,381.009814257,0.0,169,0.14702,7.62110471615,-0.32501,208.318,-1.26487,-8.72924,-18.6184,0.0,349,1537.3340265931367,48.198,0.0397159,548.767,0.738471,264000,10.463330188329564,6940.322740117874,50.3427,0.0,264000,7.62110471615,381.009814257,6.40275,263,169,3.11162,1.7790753505250905,1645.5576380623522,2.24515,-0.0470168,7.62110471615,544.209,16.6826891330129,-4.16619,544.209,206.972,-0.909025
1000.0,194.931,1091.69424691,1091.69424691,0.0,1000,0.15025,21.0919353142,-0.326698,194.931,-1.37714,-8.63108,-16.0956,0.0,350,768.4648471351437,72.452,0.0333964,507.966,0.698904,265000,9.396212457824731,6968.092645522935,69.0405,0.0,265000,21.0919353142,1091.69424691,6.00919,264,1000,3.08336,1.6879794691922143,1645.5576380623522,2.29545,-0.0550285,21.0919353142,508.194,2.845897599007003,-3.25452,508.194,195.851,-3.70913
1000.0,200.871,908.690238413,908.690238413,0.0,1000,0.131233,17.9982201233,-0.320496,200.871,-0.847114,-8.85001,-18.9774,0.0,351,312.06963366743435,62.8156,0.0434831,539.791,0.674763,266000,10.121426670259098,6996.6448369194695,62.4347,0.0,266000,17.9982201233,908.690238413,5.87544,265,1000,2.27086,1.7514070492761675,1645.5576380623522,2.22235,-0.0716005,17.9982201233,537.263,16.68821472901618,-2.73091,537.263,201.027,-4.20674
1000.0,204.826,450.868594839,450.868594839,0.0,1000,0.142322,8.38901730083,-0.327701,204.826,-1.40886,-8.69704,-21.0263,0.0,352,524.1825848624566,64.0022,0.0523766,531.795,0.699304,267000,9.98972372568096,7024.94826557333,57.6523,0.0,267000,8.38901730083,450.868594839,5.63196,266,1000,3.08271,1.634993588202633,1645.5576380623522,2.36389,-0.101416,8.38901730083,527.726,16.672145430988166,-3.29943,527.726,202.401,-3.84832
1000.0,201.194,709.047496206,709.047496206,0.0,1000,0.133961,13.7319197411,-0.321061,201.194,-1.08163,-8.73648,-16.9637,0.0,353,1248.1013507009836,49.7419,0.109107,533.083,0.682819,268000,12.036239156353986,7055.609719715023,47.2996,0.0,268000,13.7319197411,709.047496206,5.94299,267,1000,3.55641,1.9581183303380385,1645.5576380623522,2.22758,-0.0776009,13.7319197411,532.693,16.68479949902394,-2.54865,532.693,201.045,-2.3496
1000.0,205.064,938.296149328,938.296149328,0.0,1000,0.142338,17.9585401093,-0.311311,205.064,-1.23633,-8.7516,-16.8141,0.0,354,548.4476856240544,59.4125,0.0775694,528.723,0.693267,269000,12.014615463209338,7086.30696810261,50.0182,0.0,269000,17.9585401093,938.296149328,6.36105,268,1000,2.86579,1.9917115083953831,1645.5576380623522,2.22787,-0.0805805,17.9585401093,527.74,16.681436107988702,-2.72896,527.74,204.945,-3.35696
1000.0,198.327,1800.72459061,1800.72459061,0.0,1000,0.140702,35.2054739365,-0.32786,198.327,-1.12408,-8.60894,-16.1565,0.0,355,1717.9286004355329,76.7454,0.0434699,543.025,0.727488,270000,9.978674916899763,7114.559024371323,65.1717,0.0,270000,35.2054739365,1800.72459061,5.89575,269,1000,3.30839,1.6101686097681522,1717.9286004355329,2.4162,-0.0663782,35.2054739365,542.526,16.67744950001361,-2.93287,542.526,197.659,-3.60751
1000.0,205.589,891.094808374,891.094808374,0.0,1000,0.131341,17.4170005296,-0.303318,205.589,-0.97398,-8.9066,-17.4757,0.0,356,262.0636372342179,48.7721,0.0227495,521.091,0.68365,271000,10.010949684452498,7142.858772041916,57.3962,0.0,271000,17.4170005296,891.094808374,5.83917,270,1000,3.00573,1.6242972141481005,1717.9286004355329,2.22672,-0.0716128,17.4170005296,523.469,16.668298545992002,-2.83995,523.469,203.836,-3.92743
354.0,202.219,847.084899671,847.084899671,0.0,354,0.138319,16.9488116686,-0.314565,202.219,-1.51527,-8.82488,-15.9698,0.0,357,373.56340752503445,66.7216,0.0545005,526.85,0.6799,272000,10.453088621463394,7160.92603182618,51.2459,0.0,272000,16.9488116686,847.084899671,6.27287,271,354,2.67917,1.7118497717310674,1717.9286004355329,2.12559,-0.0887614,16.9488116686,523.527,16.669594245002372,-3.38873,523.527,201.417,-2.00783
1000.0,205.81,527.486663807,527.486663807,0.0,1000,0.130268,9.71087058563,-0.305335,205.81,-1.55001,-9.05759,-16.0752,0.0,358,790.6738708137299,63.85,0.0702636,519.831,0.640015,273000,8.249006553320214,7187.382441930036,56.2834,0.0,273000,9.71087058563,527.486663807,6.14252,272,1000,3.48826,1.5413084024912678,1717.9286004355329,2.23549,-0.106062,9.71087058563,516.852,5.908912177023012,-2.88884,516.852,202.275,-3.0218
673.0,208.083,925.330159855,925.330159855,0.0,673,0.130204,18.2769301107,-0.323987,208.083,-1.20947,-8.79975,-16.6986,0.0,359,95.56018927906469,71.8277,0.0372433,547.968,0.695563,274000,8.598414295120165,7208.758614802413,62.3138,0.0,274000,18.2769301107,925.330159855,5.65715,273,673,2.48378,1.5537714832171332,1717.9286004355329,2.25949,-0.0745163,18.2769301107,547.381,16.66796178900404,-2.92257,547.381,207.323,-3.65724
509.0,203.383,1009.78156835,1009.78156835,0.0,509,0.128281,19.7657907677,-0.306357,203.383,-0.998891,-8.85755,-16.4862,0.0,360,716.2256063791016,60.2964,0.0570962,530.173,0.668433,275000,9.326251579652308,7228.24341061982,54.906,0.0,275000,19.7657907677,1009.78156835,5.32408,274,509,2.49842,1.662697541731177,1717.9286004355329,2.07889,-0.0671484,19.7657907677,530.984,11.229025423002895,-2.32242,530.984,202.992,-2.59833
1000.0,197.847,589.366054959,589.366054959,0.0,1000,0.132835,11.0033306504,-0.314769,197.847,-1.17629,-8.88427,-15.1521,0.0,362,1160.6021187391525,51.5815,0.0856718,549.403,0.692199,276000,13.004774846252985,7260.072700917692,60.3845,0.0,276000,11.0033306504,589.366054959,5.67394,275,1000,2.43779,2.15744510962395,1717.9286004355329,2.12061,-0.0689953,11.0033306504,548.852,8.491019335982855,-2.63797,548.852,198.953,-1.88143
1000.0,207.568,1808.0125667,1808.0125667,0.0,1000,0.136262,35.4524234065,-0.333872,207.568,-1.05849,-8.55769,-17.3967,0.0,363,913.5133155067147,55.0989,0.0199397,540.621,0.704189,277000,13.209530092222849,7292.100711210689,51.4737,0.0,277000,35.4524234065,1808.0125667,6.02893,276,1000,2.95965,2.1477375767426565,1717.9286004355329,2.26846,-0.105294,35.4524234065,535.64,16.668608342995867,-3.3305,535.64,206.838,-3.50996
1000.0,210.893,1228.26097065,1228.26097065,0.0,1000,0.126544,23.8730950651,-0.327043,210.893,-1.08864,-8.5437,-19.0433,0.0,364,642.518313604751,52.9835,0.0719308,567.166,0.705011,278000,13.35780226031784,7324.323644584336,52.7845,0.0,278000,23.8730950651,1228.26097065,5.67789,277,1000,2.24296,2.2007023923506495,1717.9286004355329,2.22871,-0.0847289,23.8730950651,566.604,16.672430475999136,-2.33953,566.604,209.971,-1.06452
1000.0,199.797,656.110214299,656.110214299,0.0,1000,0.123109,13.1407817844,-0.314225,199.797,-0.988124,-8.7953,-17.408,0.0,365,551.7480183006734,68.223,0.0103432,547.514,0.698399,279000,13.289965963776922,7356.418363535078,68.816,0.0,279000,13.1407817844,656.110214299,5.76398,278,1000,2.20601,2.129138178017456,1717.9286004355329,2.39738,-0.087208,13.1407817844,545.158,16.666864094993798,-2.57013,545.158,200.171,-3.62759
340.0,205.472,735.769719756,735.769719756,0.0,340,0.138609,14.4596373478,-0.330018,205.472,-1.31247,-8.76062,-17.4852,0.0,366,1073.073859721925,51.6493,0.0262002,555.979,0.713855,280000,10.506207180209458,7374.298703489039,59.873,0.0,280000,14.4596373478,735.769719756,5.97122,279,340,2.6274,1.6464484867174178,1717.9286004355329,2.31326,-0.0970027,14.4596373478,552.534,16.679892207001103,-4.30437,552.534,206.157,-1.59821
1000.0,201.057,1096.82404345,1096.82404345,0.0,1000,0.13162,21.490688484,-0.312744,201.057,-1.29865,-8.98913,-19.7026,0.0,367,1547.1811823427447,74.5635,0.0160381,553.022,0.707406,281000,8.626844397833338,7401.1229414077825,78.9984,0.0,281000,21.490688484,1096.82404345,6.19484,280,1000,2.80877,1.5297817128885072,1717.9286004355329,2.3099,-0.0785461,21.490688484,549.035,5.734741382009815,-2.75874,549.035,202.412,-2.19884
1000.0,209.043,1770.3851271,1770.3851271,0.0,1000,0.128944,34.9392236577,-0.320215,209.043,-1.01893,-8.96184,-17.1938,0.0,368,893.0121832997364,46.3513,0.0226701,555.733,0.68553,282000,8.796927681803936,7428.194140539999,43.7574,0.0,282000,34.9392236577,1770.3851271,5.70114,281,1000,2.36282,1.5972186974540818,1717.9286004355329,2.12003,-0.0801046,34.9392236577,552.877,16.670431015983922,-2.37466,552.877,210.122,-3.51896
1000.0,204.53,979.696562255,979.696562255,0.0,1000,0.139265,18.7893178454,-0.311617,204.53,-1.3533,-8.75407,-17.3972,0.0,369,500.5028026895346,38.8284,0.028381,540.474,0.682239,283000,8.929474645236041,7455.366942423134,44.1953,0.0,283000,18.7893178454,979.696562255,5.42796,282,1000,2.54812,1.556382865877822,1717.9286004355329,2.19899,-0.0930727,18.7893178454,535.728,16.69060521197389,-2.49865,535.728,205.47,-2.01051
1000.0,213.451,354.48091832,354.48091832,0.0,1000,0.127081,6.24809959964,-0.318652,213.451,-1.01247,-8.94243,-15.5999,0.0,370,1603.3992903595265,47.8065,-0.00518848,563.199,0.709528,284000,9.786608762195101,7483.439133155509,43.7664,0.0,284000,6.24809959964,354.48091832,5.44296,283,1000,2.24329,1.6020652901206631,1717.9286004355329,2.24815,-0.0885034,6.24809959964,558.472,16.682949478010414,-2.74268,558.472,212.585,-3.65489
1000.0,208.696,237.40171198,237.40171198,0.0,1000,0.125492,4.20889198117,-0.307204,208.696,-1.05867,-9.12072,-19.7958,0.0,371,1467.1818054712146,53.2381,0.0382601,540.203,0.690808,285000,12.061136731645092,7514.1023867583135,53.6058,0.0,285000,4.20889198117,237.40171198,5.66189,284,1000,3.56562,1.9256854661507532,1717.9286004355329,2.52409,-0.0705433,4.20889198117,538.442,16.695620598009555,-2.78494,538.442,207.849,-3.52242
1000.0,209.596,1150.46241386,1150.46241386,0.0,1000,0.132182,22.4297126268,-0.297651,209.596,-1.26636,-8.79751,-16.1781,0.0,372,1502.1842656278277,41.5531,0.0432209,532.249,0.65251,286000,11.642467747384217,7544.2839554288075,44.1148,0.0,286000,22.4297126268,1150.46241386,5.84876,285,1000,2.74296,1.8530801680753939,1717.9286004355329,2.12903,-0.089519,22.4297126268,526.827,16.676391983986832,-2.38681,526.827,209.236,-1.95212
