episodes,log-sigs-mean,episode-length-std,log-pi-max,FinalGoalDistanceMin,time-eval,return-min,qf1-std,FinalArmDistanceAvg,epoch,FinalGoalDistanceStd,policy-mus-std,vf-std,max-path-return,policy-mus-min,log-sigs-max,FinalArmDistanceStd,qf2-avg,time-train,last-path-return,log-sigs-std,FinalArmDistanceMin,time-sample,vf-avg,log-pi-mean,episode-length-avg,mean-qf-diff,mean-sq-bellman-error2,time-total,mean-sq-bellman-error1,FinalGoalDistanceMax,qf1-avg,return-max,FinalGoalDistanceAvg,return-std,qf2-std,log-pi-min,pool-size,policy-mus-mean,FinalArmDistanceMax,episode-length-max,policy-mus-max,total-samples,return-average,log-pi-std,episode-length-min,log-sigs-min
170,-0.183143,0.0,-2.2287,1.55721792866,5.0020543149985315,-488.990036304,39.3365,0.967416132224,50,0.0,0.0697508,39.3564,[-356.38135093],-0.382812,-0.0918357,0.0,-59.6553,4.187278245002744,[-780.65828028],0.0338064,0.967416132224,1.5107357970136945,-57.068,-3.6392,300.0,0.472329,0.408699,528.3011573899366,0.454274,1.55721792866,-59.6553,-488.990036304,1.55721792866,0.0,39.3365,-7.754,51000,-0.0194854,0.967416132224,300,0.29571,51000,-488.990036304,1.17441,300,-0.246578
173,-0.192478,0.0,-2.14425,1.79127538743,5.080472634999751,-554.967038583,40.3971,0.654835411051,51,0.0,0.0762323,40.6729,[-356.38135093],-0.378656,-0.105824,0.0,-57.7354,3.9023823099832953,[-763.73582456],0.0433147,0.654835411051,1.3670559570291516,-55.6892,-3.56231,300.0,0.414337,0.266194,538.5863118339457,0.422399,1.79127538743,-57.7354,-554.967038583,1.79127538743,0.0,40.3971,-7.61942,52000,-0.0231641,0.654835411051,300,0.38061,52000,-554.967038583,1.15755,300,-0.27305
176,-0.203786,0.0,-2.21564,1.16983810131,5.0140854959990975,-389.567734199,38.6334,0.431824306458,52,0.0,0.0636847,38.4615,[-356.38135093],-0.362708,-0.118654,0.0,-57.4882,3.601425353959712,[-685.93563897],0.0397817,0.431824306458,1.2098172980240633,-54.9609,-3.81422,300.0,0.419496,0.306576,548.3928654569281,0.460496,1.16983810131,-57.4882,-389.567734199,1.16983810131,0.0,38.6334,-8.54388,53000,-0.0211526,0.431824306458,300,0.144681,53000,-389.567734199,1.25548,300,-0.284363
180,-0.197337,0.0,-2.21333,1.7834279257,4.995597051000004,-554.082209114,41.3299,0.659732083143,53,0.0,0.0776836,41.3062,[-356.38135093],-0.360536,-0.0906706,0.0,-60.7916,3.974518020047981,[-358.30807283],0.040423,0.659732083143,1.3794634509831667,-58.318,-3.67258,300.0,0.55555,0.476659,558.7617938029598,0.645878,1.7834279257,-60.7916,-554.082209114,1.7834279257,0.0,41.3299,-8.91949,54000,-0.0254225,0.659732083143,300,0.269903,54000,-554.082209114,1.16413,300,-0.266449
183,-0.202964,0.0,-2.14796,1.62839537644,5.018846400000257,-508.443529903,36.0094,0.821900523875,54,0.0,0.0726665,36.332,[-356.38135093],-0.406719,-0.123157,0.0,-62.2856,4.093473658016592,[-840.14088661],0.0360754,0.821900523875,1.488810839044163,-60.0596,-3.7399,300.0,0.409509,0.384179,569.3578850810172,0.472273,1.62839537644,-62.2856,-508.443529903,1.62839537644,0.0,36.0094,-7.89605,55000,-0.0172669,0.821900523875,300,0.380068,55000,-508.443529903,1.17446,300,-0.266796
186,-0.201858,0.0,-2.19061,1.80805927675,5.011779682999986,-559.242023204,34.732,0.593525683029,55,0.0,0.0715031,34.7978,[-356.38135093],-0.383446,-0.122668,0.0,-58.7188,4.030594870977438,[-736.91371971],0.0379156,0.593525683029,1.4313477960040473,-56.3862,-3.52846,300.0,0.443583,0.442579,579.8218733850008,0.414122,1.80805927675,-58.7188,-559.242023204,1.80805927675,0.0,34.732,-8.36629,56000,-0.0225703,0.593525683029,300,0.222413,56000,-559.242023204,1.18015,300,-0.281288
190,-0.19365,0.0,-2.16179,1.78525492232,5.01719145000061,-548.355532254,37.3938,0.429962628245,56,0.0,0.083744,37.5158,[-343.1908926],-0.477561,-0.110019,0.0,-60.8395,4.019528030008587,[-750.36540839],0.0404793,0.429962628245,1.4311360559950117,-58.8474,-3.51484,300.0,0.355698,0.440671,590.4663288740012,0.505331,1.78525492232,-60.8395,-548.355532254,1.78525492232,0.0,37.3938,-7.52086,57000,-0.0218759,0.429962628245,300,0.25949,57000,-548.355532254,1.07452,300,-0.266786
193,-0.201356,0.0,-2.14046,1.41828467518,5.184706741998525,-453.231073175,41.1054,0.893778566028,57,0.0,0.0893074,40.9307,[-343.1908926],-0.412937,-0.117436,0.0,-58.3714,4.187873598990336,[-819.61557849],0.0382857,0.893778566028,1.5170418780126056,-56.1105,-3.64213,300.0,0.535838,0.354177,601.1786035040022,0.928901,1.41828467518,-58.3714,-453.231073175,1.41828467518,0.0,41.1054,-9.99829,58000,-0.0267728,0.893778566028,300,0.400991,58000,-453.231073175,1.36259,300,-0.275514
196,-0.193435,0.0,-2.18117,1.74584396524,5.011260416998994,-548.691489882,45.9395,1.05371856652,58,0.0,0.0941828,46.1121,[-343.1908926],-0.483628,-0.116422,0.0,-55.4472,4.72456904698447,[-775.40781166],0.0395484,1.05371856652,1.7822702519752056,-53.3688,-3.64994,300.0,0.424052,0.456888,612.69720752996,0.469513,1.74584396524,-55.4472,-548.691489882,1.74584396524,0.0,45.9395,-10.3263,59000,-0.0246423,1.05371856652,300,0.371345,59000,-548.691489882,1.21478,300,-0.278457
200,-0.19862,0.0,-2.1922,1.87360592457,5.00763932100017,-581.80148259,43.3264,0.682448512299,59,0.0,0.0933765,43.0819,[-343.1908926],-0.403185,-0.118979,0.0,-60.1219,3.5877154520385375,[-774.86993099],0.0344596,0.682448512299,1.2140722030235338,-57.8726,-3.66666,300.0,0.492389,0.372407,622.5249894430217,0.509315,1.87360592457,-60.1219,-581.80148259,1.87360592457,0.0,43.3264,-8.02469,60000,-0.0262148,0.682448512299,300,0.373198,60000,-581.80148259,1.28144,300,-0.270009
203,-0.199127,0.0,-2.12266,1.63977342669,5.0338524090002466,-531.758572195,46.7751,1.53921382218,60,0.0,0.102071,46.7227,[-343.1908926],-0.467276,-0.102316,0.0,-52.1143,3.628335415971378,[-749.23350996],0.0371331,1.53921382218,1.216444453024451,-49.3761,-3.62199,300.0,0.534938,0.590491,632.3781473680174,0.823653,1.63977342669,-52.1143,-531.758572195,1.63977342669,0.0,46.7751,-6.9863,61000,-0.0185185,1.53921382218,300,0.316712,61000,-531.758572195,1.13668,300,-0.270113
206,-0.21388,0.0,-2.07731,1.47675897957,5.0101925960007065,-461.555904489,41.904,0.671618451031,61,0.0,0.105656,41.851,[-343.1908926],-0.575592,-0.11598,0.0,-57.6505,4.836874169015573,[-854.99560165],0.0333779,0.671618451031,1.8277681770214258,-55.369,-3.56482,300.0,0.474035,0.367376,644.0520724500548,0.621541,1.47675897957,-57.6505,-461.555904489,1.47675897957,0.0,41.904,-10.6649,62000,-0.0371492,0.671618451031,300,0.360267,62000,-461.555904489,1.29216,300,-0.285167
210,-0.21542,0.0,-2.12804,1.31430620717,5.008139720999679,-447.208108931,40.5009,1.13515981275,62,0.0,0.106918,40.4879,[-343.1908926],-0.585575,-0.0917912,0.0,-59.5516,4.273946667019118,[-855.67711305],0.0361689,1.13515981275,1.527254833979896,-57.5792,-3.49632,300.0,0.448903,0.267606,655.18174043205,0.486899,1.31430620717,-59.5516,-447.208108931,1.31430620717,0.0,40.5009,-7.89966,63000,-0.0378966,1.13515981275,300,0.365391,63000,-447.208108931,1.06659,300,-0.29153
213,-0.206828,0.0,-2.14475,1.75350065673,5.329139420000502,-558.02233658,42.5445,1.39415331035,63,0.0,0.0939245,42.5293,[-343.1908926],-0.48564,-0.102389,0.0,-62.1384,5.079462324998531,[-808.11935055],0.0367715,1.39415331035,1.956727280996347,-60.6591,-3.72547,300.0,0.423393,2.10958,667.2399017650459,2.05844,1.75350065673,-62.1384,-558.02233658,1.75350065673,0.0,42.5445,-9.02581,64000,-0.0272401,1.39415331035,300,0.282706,64000,-558.02233658,1.34347,300,-0.279849
216,-0.218464,0.0,-2.08949,1.30552409785,5.02180949600006,-443.416054316,40.6234,1.14402205187,64,0.0,0.103389,40.9937,[-343.1908926],-0.493462,-0.106265,0.0,-57.4209,4.305683134009087,[-513.89056788],0.0400024,1.14402205187,1.539777207039151,-55.3428,-3.67545,300.0,0.592968,0.747896,678.0819620900893,0.568667,1.30552409785,-57.4209,-443.416054316,1.30552409785,0.0,40.6234,-7.10445,65000,-0.0418918,1.14402205187,300,0.344187,65000,-443.416054316,1.24523,300,-0.295233
220,-0.219708,0.0,-2.1213,1.84028398795,4.997606162998636,-586.45645177,38.9451,1.32344694177,65,0.0,0.108626,38.9604,[-343.1908926],-0.420046,-0.109294,0.0,-62.588,4.597278171999278,[-592.09990063],0.0363019,1.32344694177,1.6994725910026318,-60.3822,-3.43464,300.0,0.626809,0.403783,689.4173342830891,1.1194,1.84028398795,-62.588,-586.45645177,1.84028398795,0.0,38.9451,-8.20605,66000,-0.0317522,1.32344694177,300,0.358908,66000,-586.45645177,1.07184,300,-0.298063
223,-0.222022,0.0,-2.07946,1.43521069955,5.036913452999215,-464.018463792,46.0332,0.83822234116,66,0.0,0.112075,46.1716,[-343.1908926],-0.506395,-0.0972814,0.0,-53.4773,3.8249654789851775,[-794.79230362],0.0375385,0.83822234116,1.2991249339665956,-51.0392,-3.59514,300.0,0.581134,0.361244,699.5406428150418,0.675223,1.43521069955,-53.4773,-464.018463792,1.43521069955,0.0,46.0332,-7.84601,67000,-0.0565367,0.83822234116,300,0.300033,67000,-464.018463792,1.15464,300,-0.292589
226,-0.217557,0.0,-2.08743,1.57665501793,5.002028490000157,-487.033278276,46.5929,0.444452503916,67,0.0,0.11023,46.4584,[-343.1908926],-0.473289,-0.115161,0.0,-55.4019,3.320152215017515,[-346.07317677],0.0369214,0.444452503916,1.1558747979906911,-52.6351,-3.50027,300.0,0.386334,0.682027,709.0129435670515,0.872259,1.57665501793,-55.4019,-487.033278276,1.57665501793,0.0,46.5929,-9.30128,68000,-0.0565146,0.444452503916,300,0.391378,68000,-487.033278276,1.11052,300,-0.288111
230,-0.220483,0.0,-2.06461,1.50786132736,4.997852474998581,-477.336141389,39.438,0.694826428497,68,0.0,0.101413,39.629,[-343.1908926],-0.56686,-0.122448,0.0,-58.8741,3.497668590012836,[-756.05909718],0.0331753,0.694826428497,1.3070545750451856,-56.6836,-3.51104,300.0,0.536976,0.568485,718.8325183081033,0.923708,1.50786132736,-58.8741,-477.336141389,1.50786132736,0.0,39.438,-7.0327,69000,-0.0540287,0.694826428497,300,0.279817,69000,-477.336141389,1.0414,300,-0.285015
233,-0.210474,0.0,-2.1735,1.93515027588,5.017078789998777,-598.338549608,46.2902,0.763069449216,69,0.0,0.107425,46.3466,[-343.1908926],-0.555912,-0.112611,0.0,-61.312,3.394750670024223,[-737.81994721],0.0384461,0.763069449216,1.1813713599749462,-59.1723,-3.78172,300.0,0.45763,0.341567,728.4063827491027,0.357229,1.93515027588,-61.312,-598.338549608,1.93515027588,0.0,46.2902,-9.86878,70000,-0.0325775,0.763069449216,300,0.272434,70000,-598.338549608,1.24849,300,-0.282818
236,-0.21682,0.0,-2.13805,1.9210816574,4.998743768999702,-595.577763634,47.6531,0.475252577461,70,0.0,0.114867,47.9744,[-343.1908926],-0.599597,-0.101657,0.0,-55.7505,3.562038231017141,[-790.20427384],0.0369506,0.475252577461,1.247211719999541,-54.2747,-3.71782,300.0,0.467477,0.505141,738.3230690731198,0.553156,1.9210816574,-55.7505,-595.577763634,1.9210816574,0.0,47.6531,-8.82803,71000,-0.0579077,0.475252577461,300,0.254514,71000,-595.577763634,1.24621,300,-0.279521
240,-0.22099,0.0,-2.12282,1.81487726803,5.109271239000009,-565.07957847,41.5304,0.581811508663,71,0.0,0.120714,41.7637,[-343.1908926],-0.682771,-0.10002,0.0,-63.6897,3.648128933960834,[-745.40653661],0.0402149,0.581811508663,1.2449367920107761,-61.077,-3.76836,300.0,0.530956,0.751575,748.2135607330893,0.998081,1.81487726803,-63.6897,-565.07957847,1.81487726803,0.0,41.5304,-9.44618,72000,-0.0467003,0.581811508663,300,0.272465,72000,-565.07957847,1.39773,300,-0.297912
243,-0.212206,0.0,-2.15313,1.4009314054,5.000774109999838,-452.954295522,43.8813,0.76393442284,72,0.0,0.116189,43.8724,[-343.1908926],-0.492233,-0.0971046,0.0,-57.5522,3.5908167049819895,[-788.09291179],0.0373198,0.76393442284,1.2204594840277423,-55.1079,-3.54788,300.0,0.623169,0.577496,758.1702652650984,1.39618,1.4009314054,-57.5522,-452.954295522,1.4009314054,0.0,43.8813,-7.68312,73000,-0.0521004,0.76393442284,300,0.317774,73000,-452.954295522,1.15308,300,-0.279753
246,-0.212347,0.0,-2.08497,1.9473341108,5.153409032000127,-611.12207872,47.5405,1.2159240935,73,0.0,0.121996,47.1833,[-343.1908926],-0.447666,-0.106846,0.0,-60.9203,5.144105023020529,[-353.33588247],0.0393448,1.2159240935,1.9742414379888942,-58.3713,-3.62593,300.0,0.504008,0.322288,770.3082661861099,0.391669,1.9473341108,-60.9203,-611.12207872,1.9473341108,0.0,47.5405,-8.57234,74000,-0.0243604,1.2159240935,300,0.413002,74000,-611.12207872,1.24667,300,-0.284781
250,-0.219298,0.0,-2.06942,1.47145317266,5.018859031999455,-468.12449397,42.9405,0.49280074008,74,0.0,0.116684,42.8828,[-343.1908926],-0.567101,-0.124657,0.0,-57.284,3.9878544969924405,[-521.28646765],0.0380714,0.49280074008,1.4671494779813656,-54.777,-3.67578,300.0,0.697524,0.695984,780.7712090880832,0.88552,1.47145317266,-57.284,-468.12449397,1.47145317266,0.0,42.9405,-7.92089,75000,-0.0362189,0.49280074008,300,0.243555,75000,-468.12449397,1.28873,300,-0.294188
253,-0.221527,0.0,-2.10345,1.726597499,5.007163106000007,-531.028521433,44.7369,0.532040697934,75,0.0,0.130765,44.6772,[-343.1908926],-0.543872,-0.0931913,0.0,-61.9413,4.9322950540135935,[-803.48826557],0.0390076,0.532040697934,1.8773451959859813,-60.2156,-3.64204,300.0,0.51795,0.332549,792.5862763330842,0.471077,1.726597499,-61.9413,-531.028521433,1.726597499,0.0,44.7369,-9.6038,76000,-0.0414256,0.532040697934,300,0.329386,76000,-531.028521433,1.34657,300,-0.289523
256,-0.222652,0.0,-2.1252,0.117037872481,5.006378508000125,-176.623105766,49.7759,0.119083450711,76,0.0,0.12457,49.6641,[-343.1908926],-0.611855,-0.12014,0.0,-59.1888,3.9365486909900937,[-860.23397068],0.0420269,0.119083450711,1.3858720640164393,-57.3567,-3.86812,300.0,0.51458,0.287864,802.9163377550922,0.620718,0.117037872481,-59.1888,-176.623105766,0.117037872481,0.0,49.7759,-11.4045,77000,-0.0338456,0.119083450711,300,0.354621,77000,-176.623105766,1.42608,300,-0.291695
260,-0.22093,0.0,-2.11038,1.13379815264,5.010557134000919,-401.813394585,39.0935,0.839364737793,77,0.0,0.107645,39.3256,[-343.1908926],-0.553964,-0.107491,0.0,-59.6014,4.382635351008503,[-685.51989972],0.0354829,0.839364737793,1.5496971200045664,-57.7151,-3.75362,300.0,0.448009,0.623381,813.8600816581038,0.635293,1.13379815264,-59.6014,-401.813394585,1.13379815264,0.0,39.0935,-11.3361,78000,-0.0572734,0.839364737793,300,0.174031,78000,-401.813394585,1.29035,300,-0.279088
263,-0.215093,0.0,-2.08467,1.88585989166,5.013186217000111,-583.143469064,48.9189,0.664515894163,78,0.0,0.133585,48.8254,[-343.1908926],-0.564716,-0.10172,0.0,-55.1138,4.52285839799697,[-877.38196071],0.0402295,0.664515894163,1.6459286190092826,-52.9594,-3.5652,300.0,0.532174,2.03108,825.0527756541087,1.64728,1.88585989166,-55.1138,-583.143469064,1.88585989166,0.0,48.9189,-7.48662,79000,-0.0589776,0.664515894163,300,0.359533,79000,-583.143469064,1.24697,300,-0.2848
266,-0.213615,0.0,-2.07981,1.64354936943,5.023538843999631,-512.150917999,41.5448,0.62074940723,79,0.0,0.106657,41.5465,[-343.1908926],-0.424219,-0.113334,0.0,-57.1433,3.6054312749674864,[-741.57328285],0.0386314,0.62074940723,1.2116151390182495,-54.7379,-3.56203,300.0,0.470356,0.530612,834.8759315240968,0.978881,1.64354936943,-57.1433,-512.150917999,1.64354936943,0.0,41.5448,-8.48767,80000,-0.0637226,0.62074940723,300,0.266351,80000,-512.150917999,1.17711,300,-0.285694
270,-0.222927,0.0,-2.11242,0.05558264402,5.006366355999489,-167.305701107,42.1911,0.117501807706,80,0.0,0.11721,42.375,[-343.1908926],-0.648095,-0.0645301,0.0,-60.6025,3.7457987920333835,[-829.28733228],0.0397169,0.117501807706,1.3851123110289336,-58.827,-3.60344,300.0,0.541039,0.314885,845.0075899101575,0.363669,0.05558264402,-60.6025,-167.305701107,0.05558264402,0.0,42.1911,-9.71376,81000,-0.0397388,0.117501807706,300,0.251557,81000,-167.305701107,1.32878,300,-0.282427
273,-0.225441,0.0,-2.02948,1.64188426753,5.003625721999924,-511.024199224,44.0743,0.588566405317,81,0.0,0.119424,44.0464,[-343.1908926],-0.605658,-0.114939,0.0,-56.9823,4.261832536014481,[-788.10347403],0.0413608,0.588566405317,1.5174404329954996,-55.2889,-3.49978,300.0,0.517932,0.843307,855.7869170141676,1.00325,1.64188426753,-56.9823,-511.024199224,1.64188426753,0.0,44.0743,-9.54945,82000,-0.0402368,0.588566405317,300,0.299346,82000,-511.024199224,1.13061,300,-0.292137
276,-0.2237,0.0,-2.04302,1.26955385377,5.002540460000091,-412.555027668,47.3044,0.582292741005,82,0.0,0.124416,47.2603,[-343.1908926],-0.5437,-0.116467,0.0,-55.2733,4.568798228006926,[-554.77692619],0.0401316,0.582292741005,1.6887631240060728,-52.498,-3.55335,300.0,0.487952,0.444191,867.05799320818,0.725585,1.26955385377,-55.2733,-412.555027668,1.26955385377,0.0,47.3044,-12.5795,83000,-0.0424365,0.582292741005,300,0.330478,83000,-412.555027668,1.52286,300,-0.295916
280,-0.222913,0.0,-2.08845,1.97667383101,5.016637843000353,-612.211409711,43.8016,0.72740916037,83,0.0,0.115824,44.2904,[-343.1908926],-0.546504,-0.0964382,0.0,-58.1959,4.273037085016767,[-780.85652288],0.0400869,0.72740916037,1.5977408130202093,-56.0789,-3.5058,300.0,0.571007,0.345397,877.9332391732169,0.962753,1.97667383101,-58.1959,-612.211409711,1.97667383101,0.0,43.8016,-12.0482,84000,-0.039609,0.72740916037,300,0.23866,84000,-612.211409711,1.24106,300,-0.294753
283,-0.223214,0.0,-2.14506,1.8942176546,5.0079907849994925,-579.219131561,48.5506,0.390594926287,84,0.0,0.101941,48.5314,[-343.1908926],-0.482609,-0.0929364,0.0,-59.7495,4.278883685994515,[-766.12387701],0.0443393,0.390594926287,1.5324643480034865,-57.4422,-3.47207,300.0,0.661607,0.649717,888.7622179162136,1.00854,1.8942176546,-59.7495,-579.219131561,1.8942176546,0.0,48.5506,-9.63334,85000,-0.0262687,0.390594926287,300,0.25947,85000,-579.219131561,1.19275,300,-0.295973
286,-0.216482,0.0,-2.07253,0.422872736851,5.018301713998881,-257.901732498,50.9725,0.117506724803,85,0.0,0.119585,50.8993,[-343.1908926],-0.514893,-0.112581,0.0,-54.5631,4.98368694999408,[-790.27727241],0.0428814,0.117506724803,1.9218168840179715,-52.7648,-3.50246,300.0,0.546816,1.10097,900.6818812712208,1.62505,0.422872736851,-54.5631,-257.901732498,0.422872736851,0.0,50.9725,-9.60048,86000,-0.0271678,0.117506724803,300,0.308899,86000,-257.901732498,1.14734,300,-0.285308
290,-0.228944,0.0,-2.04413,1.73872012204,5.006275619000007,-537.958454617,38.2091,0.404549107187,86,0.0,0.116684,38.2771,[-343.1908926],-0.389837,-0.112497,0.0,-66.3195,4.174301037008263,[-810.56493347],0.0434314,0.404549107187,1.469156927036238,-64.3864,-3.42792,300.0,0.47724,0.380112,911.3293274182633,0.465815,1.73872012204,-66.3195,-537.958454617,1.73872012204,0.0,38.2091,-9.78269,87000,-0.0343145,0.404549107187,300,0.258161,87000,-537.958454617,1.20875,300,-0.299455
293,-0.219,0.0,-2.11352,1.17976252232,5.011662580998745,-402.724464975,48.7211,0.806979164552,87,0.0,0.111656,48.5948,[-343.1908926],-0.462339,-0.0801844,0.0,-61.65,3.7344937689922517,[-766.38983568],0.0476452,0.806979164552,1.3641497699845786,-59.1771,-3.73174,300.0,0.587021,0.573714,921.4283645942451,0.704329,1.17976252232,-61.65,-402.724464975,1.17976252232,0.0,48.7211,-8.51333,88000,-0.0328179,0.806979164552,300,0.218548,88000,-402.724464975,1.26959,300,-0.297431
296,-0.223213,0.0,-2.05872,1.79174795605,4.999193269000898,-550.865807099,43.3568,0.43222458424,88,0.0,0.121016,43.254,[-343.1908926],-0.501403,-0.101858,0.0,-57.6899,3.912233113000184,[-804.23377347],0.0427423,0.43222458424,1.334821324018776,-55.8896,-3.6055,300.0,0.504292,0.430612,931.6768377872613,0.706406,1.79174795605,-57.6899,-550.865807099,1.79174795605,0.0,43.3568,-8.02371,89000,-0.0369814,0.43222458424,300,0.269427,89000,-550.865807099,1.16358,300,-0.289444
300,-0.226062,0.0,-2.05413,1.99232472901,5.003854107999359,-622.734799235,42.9509,0.787551044984,89,0.0,0.124193,43.1815,[-343.1908926],-0.531469,-0.101769,0.0,-58.1259,4.307361314016816,[-471.89954236],0.0435998,0.787551044984,1.5440135059579916,-55.6706,-3.49228,300.0,0.435394,0.485525,942.5388224652379,0.460652,1.99232472901,-58.1259,-622.734799235,1.99232472901,0.0,42.9509,-7.42562,90000,-0.0584236,0.787551044984,300,0.252907,90000,-622.734799235,1.10625,300,-0.301226
303,-0.228421,0.0,-1.9998,0.570238484902,5.025567497999873,-392.801069488,43.9152,0.117563166076,90,0.0,0.118189,43.8216,[-343.1908926],-0.468065,-0.106457,0.0,-62.1918,4.688468958998783,[-521.84887986],0.0436268,0.117563166076,1.7806625469620485,-59.7385,-3.48769,300.0,0.479379,0.453645,954.0254659722013,0.424701,0.570238484902,-62.1918,-392.801069488,0.570238484902,0.0,43.9152,-8.01474,91000,-0.0307071,0.117563166076,300,0.332251,91000,-392.801069488,1.18527,300,-0.296111
306,-0.222208,0.0,-2.15749,1.95542872434,5.005339113000446,-612.789623688,42.4837,0.919350669904,91,0.0,0.130992,42.8745,[-343.1908926],-0.460301,-0.0942197,0.0,-64.9328,4.266732385982323,[-349.87944201],0.0431891,0.919350669904,1.5156751260110468,-62.2872,-3.50965,300.0,0.526137,0.778635,964.8208533851939,1.03889,1.95542872434,-64.9328,-612.789623688,1.95542872434,0.0,42.4837,-9.06464,92000,-0.0430878,0.919350669904,300,0.323462,92000,-612.789623688,1.15105,300,-0.285015
310,-0.221012,0.0,-2.07612,1.67327911141,5.027143429999342,-521.082164989,51.6132,0.437130654864,92,0.0,0.132032,51.5654,[-343.1908926],-0.437417,-0.100935,0.0,-55.3537,5.044542727006046,[-580.1243028],0.0473154,0.437130654864,1.930885900004796,-53.2301,-3.77085,300.0,0.428256,0.486887,976.8161664272011,0.442349,1.67327911141,-55.3537,-521.082164989,1.67327911141,0.0,51.6132,-8.96986,93000,-0.0280613,0.437130654864,300,0.375702,93000,-521.082164989,1.45447,300,-0.302956
313,-0.219614,0.0,-2.04181,1.98479285605,5.009926565000569,-615.716098318,52.3331,0.691870200172,93,0.0,0.144369,52.2833,[-343.1908926],-0.546036,-0.107916,0.0,-53.4018,3.980280681013028,[-778.53324252],0.0463015,0.691870200172,1.4233016230227804,-51.4553,-3.75763,300.0,0.620531,0.729991,987.2315428162365,1.0722,1.98479285605,-53.4018,-615.716098318,1.98479285605,0.0,52.3331,-10.2223,94000,-0.0409629,0.691870200172,300,0.344331,94000,-615.716098318,1.42047,300,-0.286656
