qf2-std,episodes,AverageForwardProgress,episode-length-avg,mean-sq-bellman-error2,episode-length-max,episode-length-min,return-min,return-average,MaxForwardProgress,qf2-avg,mean-sq-bellman-error1,pool-size,log-pi-max,policy-mus-min,last-path-return,StdForwardProgress,time-train,mean-qf-diff,vf-avg,qf1-std,log-pi-mean,qf1-avg,log-sigs-min,total-samples,policy-mus-mean,return-max,log-sigs-mean,log-sigs-max,log-sigs-std,time-total,time-sample,episode-length-std,log-pi-min,policy-mus-std,time-eval,vf-std,policy-mus-max,max-path-return,epoch,return-std,MinForwardProgress,log-pi-std
897.001,2392,91.471355697,1000.0,36.1749,1000,1000,8987.42993412,8987.42993412,91.471355697,4048.16,32.1767,1000000,-0.247015,-2.46527,8194.84414851,0.0,12.362877164763631,5.17408,4043.61,897.001,-5.26656,4048.16,-2.19335,2392000,-0.0673303,8987.42993412,-0.518646,-0.0688208,0.219928,70065.38477686985,2.4660665606643306,0.0,-11.9355,1.11639,16.745556396999746,895.762,3.47135,8620.68620043,2391,0.0,91.471355697,1.83911
952.259,2393,89.3097771216,1000.0,29.2928,1000,1000,8775.76459964,8775.76459964,89.3097771216,4026.45,39.4413,1000000,-2.30342,-2.76598,8341.75855393,0.0,12.383565035910578,5.40748,4022.89,952.259,-5.35241,4026.45,-1.98711,2393000,-0.139902,8775.76459964,-0.507297,-0.120846,0.224637,70096.90471651801,2.459873349245754,0.0,-12.9627,1.09438,16.712721293995855,950.365,2.92452,8620.68620043,2392,0.0,89.3097771216,1.82966
890.922,2394,89.0761907907,1000.0,30.2432,1000,1000,8742.89151327,8742.89151327,89.0761907907,4029.28,26.6859,1000000,-1.54676,-2.50914,8407.93689172,0.0,10.690969905044767,4.07367,4021.61,890.922,-5.53259,4029.28,-1.90782,2394000,-0.178888,8742.89151327,-0.506727,0.0643858,0.210247,70125.58862135198,1.3184185109566897,0.0,-14.3876,1.09916,16.701238355992245,889.251,2.54111,8620.68620043,2393,0.0,89.0761907907,1.89118
934.137,2395,90.7967864103,1000.0,58.3057,1000,1000,8920.08405479,8920.08405479,90.7967864103,4001.57,35.4689,1000000,-1.76443,-3.37969,6599.89798791,0.0,12.322692208952503,5.62283,3993.02,934.137,-5.48792,4001.57,-2.14477,2395000,-0.158343,8920.08405479,-0.508465,-0.00471616,0.21928,70157.12713290873,2.5170142967836,0.0,-10.4756,1.10294,16.717750246010837,932.616,3.51465,8620.68620043,2394,0.0,90.7967864103,1.76689
872.87,2396,89.7226640729,1000.0,28.0712,1000,1000,8812.58563402,8812.58563402,89.7226640729,4069.51,27.518,1000000,-1.67647,-2.22856,8272.00070061,0.0,12.429633690189803,5.54691,4064.19,872.87,-5.44946,4069.51,-2.21138,2396000,-0.0919942,8812.58563402,-0.517244,-0.0671953,0.230793,70188.761192994,2.517241971101612,0.0,-14.0398,1.1169,16.71919976400386,871.619,2.66914,8620.68620043,2395,0.0,89.7226640729,1.98542
847.466,2397,91.0076614346,1000.0,330.267,1000,1000,8940.47192965,8940.47192965,91.0076614346,4190.58,366.219,1000000,-2.27545,-2.79029,7498.73347458,0.0,11.429993545913021,4.29605,4186.35,847.466,-5.50004,4190.58,-2.24173,2397000,-0.0900977,8940.47192965,-0.515291,-0.139182,0.209509,70218.59477543879,1.7281305148935644,0.0,-11.8792,1.12231,16.713373420003336,846.594,3.07225,8620.68620043,2396,0.0,91.0076614346,1.75396
966.395,2398,91.1625006963,1000.0,49.8025,1000,1000,8955.05356435,8955.05356435,91.1625006963,4050.43,47.9429,1000000,-1.41182,-2.54589,8352.59208493,0.0,12.576528528195922,4.44018,4047.61,966.395,-5.42664,4050.43,-1.96653,2398000,-0.0524105,8955.05356435,-0.52783,-0.112907,0.222022,70250.27164836579,2.4128880628268234,0.0,-14.4057,1.14954,16.696861919001094,966.169,2.85558,8620.68620043,2397,0.0,91.1625006963,1.85064
965.413,2399,89.4776690214,1000.0,587.977,1000,1000,8784.64823213,8784.64823213,89.4776690214,4069.0,378.751,1000000,-1.66827,-4.61477,8331.32522165,0.0,12.449415286318981,6.31162,4061.83,965.413,-5.3936,4069.0,-2.20161,2399000,-0.0532419,8784.64823213,-0.514595,-0.0469774,0.219874,70281.89519359423,2.494796750092064,0.0,-10.5791,1.18438,16.714214948005974,966.262,3.36689,8620.68620043,2398,0.0,89.4776690214,1.79997
1011.62,2400,89.2641813493,1000.0,267.583,1000,1000,8767.79480981,8767.79480981,89.2641813493,3981.73,155.848,1000000,-0.527981,-3.52791,8479.61711534,0.0,12.296220771197113,5.84237,3966.84,1011.62,-5.36959,3981.73,-2.42829,2400000,-0.0991842,8767.79480981,-0.52398,0.0559061,0.25339,70313.30757781136,2.439501506931265,0.0,-12.1851,1.10063,16.7017542340036,1005.95,2.74614,8620.68620043,2399,0.0,89.2641813493,1.76875
880.901,2401,92.0801483918,1000.0,36.7189,1000,1000,9050.28995733,9050.28995733,92.0801483918,4160.88,58.28,1000000,-1.35735,-3.32543,8105.76826021,0.0,10.974715659860522,4.47707,4152.91,880.901,-5.2479,4160.88,-2.47409,2401000,-0.0421458,9050.28995733,-0.534768,0.0778707,0.25792,70342.44859557229,1.4840883050783304,0.0,-11.6431,1.1556,16.69638391600165,878.844,2.93927,8620.68620043,2400,0.0,92.0801483918,1.85359
971.531,2402,90.8577357822,1000.0,34.0763,1000,1000,8923.00561948,8923.00561948,90.8577357822,4025.87,33.0623,1000000,-1.31425,-2.19192,8102.28617024,0.0,12.139303202624433,4.67324,4024.15,971.531,-5.30137,4025.87,-1.86358,2402000,-0.104394,8923.00561948,-0.507841,-0.0600773,0.21874,70373.70115207406,2.42411691613961,0.0,-12.3136,1.12906,16.706301822996465,972.849,3.68229,8620.68620043,2401,0.0,90.8577357822,1.71381
970.834,2403,86.4364115985,1000.0,28.2213,1000,1000,8482.40173064,8482.40173064,86.4364115985,4009.91,33.2065,1000000,-1.45447,-2.70632,7981.55603271,0.0,11.828488529048627,4.51358,4004.85,970.834,-5.49942,4009.91,-2.68138,2403000,-0.137124,8482.40173064,-0.543826,-0.103823,0.244236,70404.71449891917,2.50432191004802,0.0,-12.3427,1.16394,16.729167234007036,968.525,3.43757,8620.68620043,2402,0.0,86.4364115985,2.0593
935.485,2404,86.4428759016,1000.0,71.3065,1000,1000,8481.92818462,8481.92818462,86.4428759016,4090.33,106.543,1000000,-1.56758,-3.03697,7991.32032342,0.0,9.799368946958566,4.46455,4089.12,935.485,-5.30819,4090.33,-2.02738,2404000,-0.00818272,8481.92818462,-0.527816,-0.112171,0.220396,70432.45838744607,1.2660419379535597,0.0,-12.076,1.18391,16.69348283999716,935.197,3.13913,8620.68620043,2403,0.0,86.4428759016,1.92686
851.413,2405,89.1265990194,1000.0,56.4222,1000,1000,8752.03047934,8752.03047934,89.1265990194,4077.85,57.2003,1000000,-1.89115,-2.64701,8338.54270027,0.0,11.779744807310635,5.51431,4075.38,851.413,-5.35689,4077.85,-2.06142,2405000,-0.0932213,8752.03047934,-0.505777,-0.100378,0.212949,70463.21606877256,2.3028726751654176,0.0,-10.4688,1.15932,16.7009643939964,850.16,3.27856,8620.68620043,2404,0.0,89.1265990194,1.78064
812.757,2406,91.1433518594,1000.0,73.9334,1000,1000,8948.71974426,8948.71974426,91.1433518594,4153.1,82.0944,1000000,-1.6697,-2.33432,8341.20986981,0.0,11.56489729679015,4.4955,4155.1,812.757,-5.52496,4153.1,-2.22168,2406000,-0.0919828,8948.71974426,-0.517639,-0.0560737,0.211106,70493.63860346325,2.185317092909827,0.0,-14.7793,1.13202,16.6985457999981,813.299,3.08663,8620.68620043,2405,0.0,91.1433518594,1.91555
978.526,2407,90.6905201517,1000.0,50.084,1000,1000,8911.36696301,8911.36696301,90.6905201517,3966.81,49.3679,1000000,-1.73746,-2.53011,8406.99885114,0.0,10.394870890726452,4.45223,3965.02,978.526,-5.3481,3966.81,-2.17056,2407000,-0.116307,8911.36696301,-0.504924,-0.103925,0.216102,70522.49871818055,1.788327555579599,0.0,-12.4944,1.13547,16.690707830988686,979.518,3.10467,8620.68620043,2406,0.0,90.6905201517,1.67292
941.535,2408,88.037187194,1000.0,25.5156,1000,1000,8638.68127742,8638.68127742,88.037187194,4038.38,24.514,1000000,-1.42346,-2.36348,7929.68704311,0.0,10.907193027436733,4.39231,4036.6,941.535,-5.53078,4038.38,-2.38296,2408000,-0.127143,8638.68127742,-0.514814,-0.103517,0.225271,70552.09921586693,2.0185323849436827,0.0,-14.1499,1.12193,16.69982506299857,942.126,2.88458,8620.68620043,2407,0.0,88.037187194,2.03744
933.545,2409,88.8395232342,1000.0,82.2795,1000,1000,8726.19963998,8726.19963998,88.8395232342,4080.33,70.0042,1000000,-1.9509,-2.70914,8196.68903268,0.0,10.438609495817218,4.84776,4077.84,933.545,-5.4595,4080.33,-2.23709,2409000,-0.139369,8726.19963998,-0.499238,0.0023419,0.231457,70581.10710470586,1.8986936591390986,0.0,-12.5066,1.07258,16.68934132999857,932.672,3.99687,8620.68620043,2408,0.0,88.8395232342,1.86732
817.301,2410,92.1216758098,1000.0,39.6132,1000,1000,9049.68571882,9049.68571882,92.1216758098,4192.27,45.7532,1000000,-1.83687,-2.63885,8542.33194222,0.0,10.529481116100214,4.40723,4188.03,817.301,-5.40703,4192.27,-2.22264,2410000,-0.10996,9049.68571882,-0.515022,-0.096707,0.223643,70610.23749086278,1.9240335657814285,0.0,-11.7593,1.1372,16.69274894001137,816.596,3.27965,8620.68620043,2409,0.0,92.1216758098,1.81964
866.863,2411,87.0513888941,1000.0,37.5751,1000,1000,8546.30175365,8546.30175365,87.0513888941,4087.5,46.8301,1000000,-0.972606,-3.60321,8395.91396993,0.0,8.434726983119617,4.93759,4084.16,866.863,-5.242,4087.5,-2.20649,2411000,-0.103513,8546.30175365,-0.527543,0.128106,0.229452,70636.45790617434,1.1140680754178902,0.0,-12.2229,1.12715,16.69344321799872,865.748,4.66926,8620.68620043,2410,0.0,87.0513888941,1.90944
915.282,2412,90.3394831296,1000.0,45.9483,1000,1000,8874.14211275,8874.14211275,90.3394831296,4060.12,98.0986,1000000,-1.3962,-2.14519,8047.92677508,0.0,10.611133069061907,4.46051,4055.28,915.282,-5.4407,4060.12,-2.03165,2412000,-0.00502218,8874.14211275,-0.525106,-0.0935756,0.225916,70665.73591647732,1.9812767999246716,0.0,-14.0607,1.16192,16.68876609300787,913.85,3.03339,8620.68620043,2411,0.0,90.3394831296,1.96151
985.495,2413,90.7624480689,1000.0,380.219,1000,1000,8914.30230196,8914.30230196,90.7624480689,3943.52,179.444,1000000,-1.34495,-2.42424,8010.48862085,0.0,11.274407960067037,6.81012,3941.63,985.495,-5.3075,3943.52,-1.93557,2413000,-0.197003,8914.30230196,-0.514872,-0.054791,0.219196,70695.73230210366,2.038563298250665,0.0,-12.3319,1.13547,16.70016635200591,985.861,3.50664,8620.68620043,2412,0.0,90.7624480689,1.76893
966.687,2414,86.031486903,1000.0,36.5767,1000,1000,8446.86726781,8446.86726781,86.031486903,4045.63,82.7747,1000000,-1.37226,-2.08619,8313.37159992,0.0,10.360543775124825,5.93265,4042.94,966.687,-5.38148,4045.63,-2.25283,2414000,-0.102627,8446.86726781,-0.515944,0.0262418,0.232828,70724.28907838758,1.5067608248064062,0.0,-11.7648,1.1574,16.702312157009146,968.154,2.83002,8620.68620043,2413,0.0,86.031486903,1.83461
977.141,2415,91.4365145121,1000.0,49.6762,1000,1000,8982.72201429,8982.72201429,91.4365145121,3983.0,46.381,1000000,-1.54908,-2.84203,7954.2964064,0.0,12.1366246205871,4.57553,3979.91,977.141,-5.34499,3983.0,-2.38576,2415000,-0.097152,8982.72201429,-0.529348,-0.0657261,0.226353,70755.30066959817,2.2022294450289337,0.0,-11.7473,1.16754,16.70594669599086,977.269,2.79282,8620.68620043,2414,0.0,91.4365145121,1.80663
933.078,2416,82.1597666787,1000.0,32.9715,1000,1000,8057.48564967,8057.48564967,82.1597666787,4096.74,40.6525,1000000,-1.69707,-3.15575,8363.95777214,0.0,12.090547073064954,4.86762,4091.15,933.078,-5.42903,4096.74,-2.36889,2416000,-0.0878296,8057.48564967,-0.527117,-0.111849,0.230715,70786.50937362037,2.435140893154312,0.0,-14.7239,1.1459,16.687774756006547,931.363,2.75778,8620.68620043,2415,0.0,82.1597666787,2.04876
869.103,2417,90.1090512031,1000.0,40.9863,1000,1000,8852.71354433,8852.71354433,90.1090512031,4104.75,76.9206,1000000,-1.59317,-2.18229,8307.75011579,0.0,12.243756583615323,5.05019,4095.22,869.103,-5.55282,4104.75,-2.29034,2417000,-0.163632,8852.71354433,-0.511756,-0.0562589,0.225519,70817.78337361089,2.3502772779174848,0.0,-11.6896,1.08655,16.705316578998463,867.783,2.83724,8620.68620043,2416,0.0,90.1090512031,1.90859
998.806,2418,89.7599424586,1000.0,74.6828,1000,1000,8812.64165276,8812.64165276,89.7599424586,3979.08,39.9079,1000000,-1.57551,-2.54497,8190.22540514,0.0,10.82918984798016,4.56709,3982.65,998.806,-5.25721,3979.08,-2.53277,2418000,-0.0670057,8812.64165276,-0.509155,-0.0961503,0.213956,70846.79827974284,1.5059004629874835,0.0,-9.557,1.13736,16.692026158998488,999.056,3.13766,8620.68620043,2417,0.0,89.7599424586,1.59093
889.156,2419,89.9219935503,1000.0,33.3946,1000,1000,8828.29518369,8828.29518369,89.9219935503,4126.0,56.2286,1000000,-1.62232,-3.70389,7855.40700051,0.0,12.453137172982679,6.07877,4126.76,889.156,-5.33837,4126.0,-1.97444,2419000,-0.0720705,8828.29518369,-0.514158,0.00631648,0.2164,70878.26852964185,2.334561809999286,0.0,-11.31,1.17562,16.703382592007983,890.956,3.51842,8620.68620043,2418,0.0,89.9219935503,1.77232
842.38,2420,91.4144846542,1000.0,120.615,1000,1000,8978.15959684,8978.15959684,91.4144846542,4098.15,152.828,1000000,-1.97158,-3.68019,8318.33451911,0.0,12.317536220056354,5.51843,4099.6,842.38,-5.48018,4098.15,-2.18285,2420000,-0.0705821,8978.15959684,-0.514522,-0.0517393,0.226544,70909.72274735774,2.4475217488070484,0.0,-10.3908,1.15251,16.70113664699602,843.832,3.12357,8620.68620043,2419,0.0,91.4144846542,1.83746
836.667,2421,90.7919651742,1000.0,35.135,1000,1000,8922.55208224,8922.55208224,90.7919651742,4101.85,38.3071,1000000,-0.917168,-2.17499,8130.98506795,0.0,10.52565009657701,4.27807,4098.54,836.667,-5.26275,4101.85,-2.41856,2421000,-0.0447312,8922.55208224,-0.52235,0.192307,0.216202,70938.25935458395,1.3437960576557089,0.0,-12.7887,1.09698,16.704485133988783,837.494,3.05487,8620.68620043,2420,0.0,90.7919651742,1.8396
959.205,2422,82.9050622513,1000.0,56.3374,1000,1000,8126.68804835,8126.68804835,82.9050622513,4038.86,56.5352,1000000,-1.8419,-3.98678,8249.27672174,0.0,12.39858464502322,5.13601,4033.02,959.205,-5.26771,4038.86,-1.98634,2422000,-0.108729,8126.68804835,-0.514978,-0.0420858,0.224822,70969.75888024092,2.434808230929775,0.0,-10.6564,1.14517,16.6838319410017,956.646,2.77543,8620.68620043,2421,0.0,82.9050622513,1.68644
911.991,2423,89.8573296045,1000.0,39.6883,1000,1000,8821.69860088,8821.69860088,89.8573296045,4117.88,42.5711,1000000,-0.653952,-2.50867,8269.63956798,0.0,12.300282855008845,4.39824,4114.59,911.991,-5.51534,4117.88,-2.45633,2423000,-0.0486419,8821.69860088,-0.513129,-0.114217,0.239701,71001.20722745589,2.4664522129751276,0.0,-11.8381,1.18571,16.68900654700701,911.458,4.44355,8620.68620043,2422,0.0,89.8573296045,1.91596
1002.63,2424,86.6696684868,1000.0,43.0507,1000,1000,8509.57545555,8509.57545555,86.6696684868,3998.1,55.1109,1000000,0.0335245,-3.13145,8327.77023824,0.0,11.214056563127087,5.62203,3994.36,1002.63,-5.40882,3998.1,-2.49979,2424000,-0.019144,8509.57545555,-0.52843,-0.101615,0.234758,71030.66373103297,1.5615490659693023,0.0,-16.9836,1.145,16.707621155001107,1007.61,3.45866,8620.68620043,2423,0.0,86.6696684868,2.05016
917.909,2425,91.0433818332,1000.0,44.8814,1000,1000,8950.01598443,8950.01598443,91.0433818332,4058.46,54.8256,1000000,-1.80139,-2.55779,8063.02482928,0.0,12.41795884889143,4.88179,4053.79,917.909,-5.61563,4058.46,-1.85455,2425000,-0.0452984,8950.01598443,-0.512242,-0.09751,0.222901,71062.25557790571,2.507280929843546,0.0,-11.0778,1.10517,16.695280651998473,915.97,2.74111,8620.68620043,2424,0.0,91.0433818332,1.75215
923.501,2426,91.7128102364,1000.0,51.9904,1000,1000,9015.13419584,9015.13419584,91.7128102364,4105.6,67.3668,1000000,-1.0391,-2.24899,8347.35855512,0.0,12.464022878877586,4.68149,4102.25,923.501,-5.3928,4105.6,-2.16262,2426000,-0.0716629,9015.13419584,-0.524986,0.0612588,0.234564,71093.81174467757,2.4222547779791057,0.0,-10.9683,1.11061,16.690137044992298,923.269,3.5571,8620.68620043,2425,0.0,91.7128102364,1.78231
922.568,2427,90.1233550163,1000.0,37.8169,1000,1000,8857.08513342,8857.08513342,90.1233550163,4038.07,56.1382,1000000,-1.67767,-2.59677,7763.14007153,0.0,12.429673746068147,3.976,4035.14,922.568,-5.18627,4038.07,-2.35123,2427000,-0.0775687,8857.08513342,-0.51404,0.0274699,0.228413,71125.39022560074,2.4782659211196005,0.0,-11.8094,1.10842,16.690571137994993,922.033,4.20835,8620.68620043,2426,0.0,90.1233550163,1.76148
940.541,2428,88.4021758274,1000.0,52.0742,1000,1000,8680.39232068,8680.39232068,88.4021758274,4080.12,85.4995,1000000,-1.96247,-2.05756,8362.68247456,0.0,11.147905886056833,5.3932,4075.97,940.541,-5.33244,4080.12,-1.95877,2428000,-0.00547896,8680.39232068,-0.518406,-0.0835791,0.218401,71154.92138396978,1.6966844239505008,0.0,-13.8016,1.12744,16.682357726996997,939.26,3.06392,8620.68620043,2427,0.0,88.4021758274,1.8253
879.048,2429,91.7135632233,1000.0,35.8054,1000,1000,9006.51780405,9006.51780405,91.7135632233,4098.19,30.5725,1000000,-2.20349,-4.07963,8396.4997748,0.0,12.202518133242847,4.19821,4097.96,879.048,-5.5786,4098.19,-2.00906,2429000,-0.119785,9006.51780405,-0.514597,0.497291,0.229642,71186.16862307723,2.370783767240937,0.0,-10.766,1.14676,16.711487966007553,878.282,3.1686,8620.68620043,2428,0.0,91.7135632233,1.82336
1041.5,2430,86.303948384,1000.0,57.0782,1000,1000,8478.43835316,8478.43835316,86.303948384,3914.86,78.092,1000000,-0.717607,-3.16748,8210.00568717,0.0,12.056392529950244,4.72689,3916.22,1041.5,-5.24517,3914.86,-2.20136,2430000,0.0143755,8478.43835316,-0.533692,-0.00292993,0.227132,71217.24182860926,2.3326038470549975,0.0,-11.8377,1.15147,16.695128374005435,1042.21,3.08859,8620.68620043,2429,0.0,86.303948384,1.80841
926.248,2431,88.1624531541,1000.0,26.9325,1000,1000,8661.17498209,8661.17498209,88.1624531541,4031.14,30.9954,1000000,-1.44118,-2.74802,8157.00353878,0.0,9.910026535828365,4.14199,4031.36,926.248,-5.38855,4031.14,-2.0634,2431000,-0.0427781,8661.17498209,-0.532768,-0.10572,0.228128,71245.16419301194,1.3300301148701692,0.0,-14.3644,1.13483,16.699367726003402,926.076,4.01883,8620.68620043,2430,0.0,88.1624531541,1.87123
869.344,2432,89.582948079,1000.0,69.7567,1000,1000,8796.39595801,8796.39595801,89.582948079,4127.13,77.2419,1000000,-1.58593,-2.83168,8063.85992027,0.0,11.539160749263829,5.39179,4129.77,869.344,-5.34209,4127.13,-2.12195,2432000,-0.127782,8796.39595801,-0.519222,-0.106204,0.22145,71275.66844992831,2.2860388871195028,0.0,-13.8585,1.16068,16.702571871006512,870.854,3.09901,8620.68620043,2431,0.0,89.582948079,1.82152
924.932,2433,90.2006832218,1000.0,26.7789,1000,1000,8860.71991258,8860.71991258,90.2006832218,4036.64,30.4338,1000000,-1.54859,-2.5697,8230.08566843,0.0,11.628782737898291,5.10954,4033.13,924.932,-5.43147,4036.64,-2.27874,2433000,-0.0464324,8860.71991258,-0.531646,-0.108399,0.233349,71306.24640671856,2.2628145723429043,0.0,-15.0541,1.12291,16.700053927997942,923.625,2.78036,8620.68620043,2432,0.0,90.2006832218,2.0054
941.622,2434,89.719452565,1000.0,23.4731,1000,1000,8817.05647514,8817.05647514,89.719452565,3973.99,61.791,1000000,-1.77856,-3.44922,8087.78108757,0.0,10.17434559292451,4.85456,3966.37,941.622,-5.32923,3973.99,-2.18135,2434000,-0.130235,8817.05647514,-0.518308,-0.00879669,0.234268,71334.52085494723,1.4200446367322002,0.0,-10.1038,1.11355,16.69992332700349,940.683,2.90484,8620.68620043,2433,0.0,89.719452565,1.78055
860.72,2435,92.6651672896,1000.0,22.3922,1000,1000,9103.95003509,9103.95003509,92.6651672896,4167.09,27.6841,1000000,-1.51899,-2.62151,8260.14268341,0.0,11.229175068889163,3.90344,4164.03,860.72,-5.52369,4167.09,-2.37169,2435000,-0.0939758,9103.95003509,-0.520492,-0.117355,0.224435,71364.70488333123,2.2720301120571094,0.0,-14.2763,1.14976,16.69976376199338,858.895,2.717,8620.68620043,2434,0.0,92.6651672896,1.89961
913.479,2436,91.1319284202,1000.0,21.0784,1000,1000,8955.05201076,8955.05201076,91.1319284202,4130.03,16.058,1000000,-1.39582,-2.32709,8244.15030852,0.0,11.066810669828556,4.17542,4124.09,913.479,-5.48774,4130.03,-2.32866,2436000,-0.0457766,8955.05201076,-0.521285,-0.0615475,0.232657,71394.60956840591,2.150405866894289,0.0,-11.6897,1.16837,16.697460415001842,911.77,3.33702,8620.68620043,2435,0.0,91.1319284202,1.74732
901.898,2437,91.0050701935,1000.0,861.394,1000,1000,8942.73822518,8942.73822518,91.0050701935,4050.62,667.061,1000000,-1.29524,-2.30616,8252.42599604,0.0,10.458646687111468,5.00241,4046.68,901.898,-5.35123,4050.62,-2.11946,2437000,-0.0699132,8942.73822518,-0.533475,-0.00216657,0.231972,71423.70073679181,1.961209233792033,0.0,-13.0978,1.14913,16.703018885003985,900.732,3.10798,8620.68620043,2436,0.0,91.0050701935,1.81703
927.802,2438,90.7283752435,1000.0,62.0822,1000,1000,8913.6352458,8913.6352458,90.7283752435,4110.97,65.6309,1000000,-1.88145,-3.5077,8106.80936994,0.0,7.7290391370625,5.70571,4112.18,927.802,-5.34225,4110.97,-1.92994,2438000,-0.0412081,8913.6352458,-0.520159,-0.00482661,0.22863,71449.30366803582,1.1916098319779849,0.0,-12.3996,1.14862,16.689900102996035,927.612,3.57547,8620.68620043,2437,0.0,90.7283752435,1.92461
998.119,2439,90.9196685273,1000.0,59.9007,1000,1000,8930.07044208,8930.07044208,90.9196685273,4020.04,73.775,1000000,-1.77734,-2.70923,8082.39059462,0.0,9.00620400677144,5.24218,4016.71,998.119,-5.31609,4020.04,-2.18652,2439000,-0.0761888,8930.07044208,-0.529326,-0.0249685,0.217752,71476.57232777562,1.588282364027691,0.0,-10.4107,1.1352,16.70336363700335,997.061,3.11396,8620.68620043,2438,0.0,90.9196685273,1.74394
965.202,2440,81.1550135355,1000.0,64.1077,1000,1000,7950.91511667,7950.91511667,81.1550135355,4037.29,55.1984,1000000,-1.78101,-2.38829,8575.31992321,0.0,8.524917392147472,5.16471,4037.01,965.202,-5.4619,4037.29,-2.01819,2440000,-0.0833524,7950.91511667,-0.504848,-0.0880236,0.22206,71503.26391479756,1.4991746387968305,0.0,-11.8658,1.11717,16.694633405000786,962.658,3.33621,8620.68620043,2439,0.0,81.1550135355,1.85529
879.271,2441,82.8869378289,1000.0,39.5237,1000,1000,8122.21711171,8122.21711171,82.8869378289,4079.01,45.0331,1000000,-1.55125,-2.55803,8488.87981782,0.0,8.438168254098855,4.6794,4073.61,879.271,-5.34122,4079.01,-2.29048,2441000,-0.0852004,8122.21711171,-0.530463,-0.116868,0.229703,71529.884945174,1.4995325493218843,0.0,-11.2461,1.16382,16.693320841004606,877.558,3.0192,8620.68620043,2440,0.0,82.8869378289,1.76426
933.094,2442,91.2458981681,1000.0,62.2705,1000,1000,8964.30500955,8964.30500955,91.2458981681,3983.15,73.0868,1000000,-0.432126,-3.86442,8526.88762624,0.0,7.835317805176601,5.4078,3982.95,933.094,-5.42258,3983.15,-2.26814,2442000,-0.116424,8964.30500955,-0.519777,-0.0886459,0.232723,71555.70165548005,1.3087449008598924,0.0,-13.2005,1.13239,16.689556140001514,931.541,3.17658,8620.68620043,2441,0.0,91.2458981681,1.83135
1006.9,2443,90.3115238042,1000.0,34.0878,1000,1000,8867.46637813,8867.46637813,90.3115238042,3999.83,41.6385,1000000,-1.10648,-2.49612,7980.78220072,0.0,8.249422898021294,4.85318,3993.66,1006.9,-5.44813,3999.83,-2.34465,2443000,-0.142774,8867.46637813,-0.517688,-0.0385033,0.232295,71582.08398877628,1.4493697412108304,0.0,-15.5966,1.14851,16.693794131002505,1004.73,2.68897,8620.68620043,2442,0.0,90.3115238042,2.02586
902.744,2444,89.8418064923,1000.0,60.764,1000,1000,8830.19294919,8830.19294919,89.8418064923,4088.26,61.8117,1000000,-1.65128,-3.43487,8355.26292777,0.0,9.212339873382007,4.7827,4087.04,902.744,-5.32486,4088.26,-1.87309,2444000,-0.0838055,8830.19294919,-0.51915,-0.045317,0.221749,71609.68901437476,1.6940466480882606,0.0,-9.94997,1.11883,16.705553209001664,904.417,3.23692,8620.68620043,2443,0.0,89.8418064923,1.55964
1007.64,2445,90.6771113243,1000.0,125.219,1000,1000,8910.74695942,8910.74695942,90.6771113243,3931.9,72.1644,1000000,-1.59966,-2.53618,8380.75665583,0.0,9.269467603284284,5.81392,3936.49,1007.64,-5.43515,3931.9,-2.35694,2445000,-0.204091,8910.74695942,-0.499201,-0.0706586,0.222059,71637.32972123795,1.6701756589318393,0.0,-14.63,1.05332,16.742268297995906,1008.01,2.58452,8620.68620043,2444,0.0,90.6771113243,1.94394
922.574,2446,91.9436926518,1000.0,35.3083,1000,1000,9031.93564311,9031.93564311,91.9436926518,4060.38,66.5532,1000000,-2.10366,-3.65208,8035.19782986,0.0,10.728045978758018,4.79979,4058.97,922.574,-5.4626,4060.38,-2.22124,2446000,-0.0968529,9031.93564311,-0.516266,0.209434,0.216039,71666.75991423662,2.0115761948982254,0.0,-13.0751,1.18799,16.708368193008937,922.885,2.92253,8620.68620043,2445,0.0,91.9436926518,1.84508
993.695,2447,90.2142571051,1000.0,21.478,1000,1000,8861.64126526,8861.64126526,90.2142571051,4070.19,34.4793,1000000,-2.01331,-2.72888,8382.88920766,0.0,11.034478990957723,4.81196,4067.5,993.695,-5.65193,4070.19,-2.27523,2447000,-0.0852564,8861.64126526,-0.518567,0.00844616,0.239054,71696.73380766482,2.2426577362202806,0.0,-11.8849,1.13916,16.72311805500067,991.507,3.10225,8620.68620043,2446,0.0,90.2142571051,2.01006
975.417,2448,90.752644985,1000.0,37.1564,1000,1000,8917.03580679,8917.03580679,90.752644985,4033.62,51.4289,1000000,-1.92578,-3.15913,8239.0576645,0.0,11.410452158219414,6.44521,4032.86,975.417,-5.16644,4033.62,-1.96029,2448000,-0.0956083,8917.03580679,-0.52213,-0.10255,0.220919,71727.08220331412,2.273689379071584,0.0,-14.5748,1.11213,16.72354022700165,974.025,3.19846,8620.68620043,2447,0.0,90.752644985,1.75051
871.174,2449,90.9050615582,1000.0,24.6243,1000,1000,8930.68462878,8930.68462878,90.9050615582,4067.5,40.2726,1000000,-2.02106,-2.62611,7771.92300842,0.0,9.890186998149147,5.0713,4068.86,871.174,-5.41189,4067.5,-2.03294,2449000,-0.0856648,8930.68462878,-0.513809,-0.0462319,0.214801,71754.95763716631,1.3084290680417325,0.0,-12.1258,1.13952,16.696287836006377,872.879,2.75702,8620.68620043,2448,0.0,90.9050615582,1.82245
