qf1-avg,vf-avg,qf1-std,time-total,StdProgress,qf2-avg,log-pi-std,episode-length-min,episode-length-avg,episode-length-max,time-eval,log-sigs-std,log-pi-mean,total-samples,return-std,mean-sq-bellman-error1,policy-mus-min,max-path-return,log-sigs-max,episodes,mean-qf-diff,time-train,last-path-return,log-sigs-min,epoch,log-sigs-mean,return-average,MinProgress,pool-size,policy-mus-mean,time-sample,log-pi-max,policy-mus-std,log-pi-min,AverageProgress,MaxProgress,mean-sq-bellman-error2,policy-mus-max,return-max,episode-length-std,return-min,vf-std,qf2-std
1997.87,1987.13,343.847,54050.78935094434,0.0,1997.87,2.24725,1000,1000.0,1000,16.68219791498268,0.133739,-7.44724,1997000,0.0,628.769,-4.59469,5504.029270209516,8.13007e-05,2233,11.8955,9.257202471781056,4963.229642958901,-1.52176,1996,-0.522672,5285.73394207,104.84471031,1000000,-0.0514606,1.702055991627276,-3.26185,0.975819,-15.9243,104.84471031,104.84471031,707.722,3.10552,5285.73394207,0.0,5285.73394207,339.463,343.847
1962.08,1961.23,376.217,54080.771490889485,0.0,1962.08,2.24328,1000,1000.0,1000,16.675726215995383,0.145294,-7.55829,1998000,0.0,200.757,-3.60338,5504.029270209516,-0.11736,2234,10.2162,11.193679213174619,4743.025248056942,-1.2895,1997,-0.506328,5284.18792476,104.867787694,1000000,-0.0739913,2.10812420793809,-1.76053,0.944731,-15.8243,104.867787694,104.867787694,321.767,2.8719,5284.18792476,0.0,5284.18792476,373.73,376.217
1996.31,2005.25,243.94,54108.64670818561,0.0,1996.31,1.97787,1000,1000.0,1000,16.6899558249861,0.130076,-7.25875,1999000,0.0,279.81,-2.9337,5504.029270209516,-0.125648,2235,13.7136,9.426865848130547,5041.179954458151,-1.42013,1998,-0.505548,5450.02913315,108.299924769,1000000,-0.0679644,1.7734749480732717,-3.18716,0.950434,-13.2823,108.299924769,108.299924769,714.624,2.9528,5450.02913315,0.0,5450.02913315,239.861,243.94
1961.74,1956.7,379.163,54127.158648000855,0.0,1961.74,2.01704,543,543.0,543,16.686760514974594,0.120572,-7.3709,2000000,0.0,211.594,-2.73557,5504.029270209516,0.0566029,2236,9.6344,7.97619947855128,4603.982698066925,-1.01239,1999,-0.489507,2722.41507599,53.9745882839,1000000,-0.0145918,1.4853135695448145,-3.14304,0.954252,-14.3744,53.9745882839,53.9745882839,164.666,3.23347,2722.41507599,0.0,2722.41507599,381.47,379.163
1954.9,1954.27,429.69,54154.94645348814,0.0,1954.9,2.14665,1000,1000.0,1000,9.065052755991928,0.132804,-7.32584,2001000,0.0,239.489,-4.41874,5504.029270209516,-0.0303212,2237,10.2447,9.274856663949322,3891.1475574455444,-1.38099,2000,-0.509333,5099.66935308,101.613183815,1000000,-0.039544,1.7828969652182423,-2.33374,1.00848,-17.796,101.613183815,101.613183815,240.723,4.46037,5099.66935308,0.0,5099.66935308,422.526,429.69
1972.54,1969.44,351.711,54182.225186116004,0.0,1972.54,2.06128,1000,1000.0,1000,16.738586899009533,0.141081,-7.0821,2002000,0.0,286.911,-4.58007,5504.029270209516,-0.0675439,2238,11.1692,8.844037057540845,4898.110790344122,-1.30901,2001,-0.50839,5358.09098661,106.351971728,1000000,-0.00530263,1.758837349480018,-2.22245,0.975513,-13.5379,106.351971728,106.351971728,371.034,4.48357,5358.09098661,0.0,5358.09098661,350.995,351.711
1986.78,1974.57,345.165,54208.88263929426,0.0,1986.78,2.0125,992,992.0,992,16.688364288012963,0.143671,-7.02125,2003000,0.0,222.2,-4.74344,5504.029270209516,-0.0605971,2239,12.1454,8.63991959602572,4967.634318869373,-1.09143,2002,-0.519238,5299.31521402,105.253714677,1000000,-0.131649,1.4904691409901716,-2.19919,0.959692,-13.5568,105.253714677,105.253714677,286.049,5.30886,5299.31521402,0.0,5299.31521402,347.674,345.165
2008.51,2010.17,267.882,54233.559223629825,0.0,2008.51,2.28996,801,801.0,801,16.544344150985125,0.142711,-7.29346,2004000,0.0,241.014,-4.33618,5504.029270209516,-0.107056,2240,11.6712,9.677759403071832,4245.411300831278,-1.70733,2003,-0.510302,4329.03601897,85.8231236506,1000000,-0.043952,1.6407283595763147,-1.28924,0.944337,-15.8656,85.8231236506,85.8231236506,212.476,4.46161,4329.03601897,0.0,4329.03601897,269.938,267.882
1957.22,1955.99,431.086,54261.513431406696,0.0,1957.22,2.22128,1000,1000.0,1000,13.371354628994595,0.131008,-7.52256,2005000,0.0,160.486,-4.51603,5504.029270209516,-0.157241,2241,10.0703,9.469058680464514,5006.388917187639,-1.15677,2004,-0.489038,5332.86757337,106.600886222,1000000,0.00555707,1.806107509357389,-2.40777,0.945234,-16.8584,106.600886222,106.600886222,176.064,3.77354,5332.86757337,0.0,5332.86757337,426.586,431.086
1965.98,1960.96,389.421,54288.222259113856,0.0,1965.98,2.07816,934,934.0,934,16.687370491039474,0.131037,-7.34771,2006000,0.0,301.242,-3.9943,5504.029270209516,0.0739768,2242,10.0348,9.364084242086392,5159.988749463094,-1.05412,2005,-0.503505,5003.27571826,99.5097308363,1000000,0.00550417,1.779902249109,-3.12969,0.962169,-14.3805,99.5097308363,99.5097308363,312.329,4.48442,5003.27571826,0.0,5003.27571826,387.563,389.421
1968.77,1971.16,345.478,54313.76781484921,0.0,1968.77,2.24174,1000,1000.0,1000,15.57681000395678,0.130469,-7.27289,2007000,0.0,229.985,-3.22796,5504.029270209516,-0.101875,2243,10.6918,7.41118118056329,5191.1740666635105,-1.17245,2006,-0.503056,5553.52050415,110.249017107,1000000,-0.0683928,1.4655286586494185,-2.81028,0.956176,-22.244,110.249017107,110.249017107,252.724,2.99381,5553.52050415,0.0,5553.52050415,348.711,345.478
1954.71,1958.27,381.733,54341.573371872306,0.0,1954.71,2.36315,1000,1000.0,1000,16.687051479995716,0.14204,-7.44711,2008000,0.0,227.036,-4.087,5504.029270209516,-0.082051,2244,12.2205,9.371887365705334,5162.92936360895,-1.41652,2007,-0.512462,5308.91252779,105.325565646,1000000,-0.162529,1.7625662932987325,-2.61084,0.937759,-17.5606,105.325565646,105.325565646,234.202,4.23091,5308.91252779,0.0,5308.91252779,384.609,381.733
1983.81,1983.33,336.934,54368.57731660089,0.0,1983.81,2.25807,1000,1000.0,1000,16.690230034000706,0.140877,-7.32702,2009000,0.0,918.587,-4.13782,5504.029270209516,-0.121979,2245,13.651,8.69606492575258,5165.167172983049,-1.29356,2008,-0.522701,5121.23634858,101.741221944,1000000,-0.020757,1.6301886778674088,-0.206343,0.975755,-18.2883,101.741221944,101.741221944,295.29,2.97793,5121.23634858,0.0,5121.23634858,338.116,336.934
2005.87,1999.4,274.318,54392.483359433885,0.0,2005.87,1.96054,806,806.0,806,16.683457664970774,0.144876,-7.17388,2010000,0.0,195.846,-3.59232,5504.029270209516,-0.110491,2246,10.6047,8.770412534009665,4792.916148527905,-2.09147,2009,-0.511633,4326.60390794,86.1774698589,1000000,-0.0535416,1.7044756370596588,-2.8051,0.94061,-15.0873,86.1774698589,86.1774698589,281.515,3.3052,4326.60390794,0.0,4326.60390794,277.525,274.318
1989.47,1992.3,302.498,54419.09394807386,0.0,1989.47,2.02773,1000,1000.0,1000,13.446891263010912,0.13695,-7.14548,2011000,0.0,750.108,-3.54297,5504.029270209516,-0.178908,2247,10.9675,8.307513862324413,5162.112726866245,-1.27725,2010,-0.518544,5166.08991336,102.459683682,1000000,0.0198633,1.638868943497073,-1.34486,1.03105,-14.7283,102.459683682,102.459683682,744.98,7.7599,5166.08991336,0.0,5166.08991336,303.514,302.498
1981.68,1979.19,376.852,54445.46958431875,0.0,1981.68,2.30848,1000,1000.0,1000,16.67768420500215,0.134258,-7.62837,2012000,0.0,309.071,-3.49769,5504.029270209516,-0.0530324,2248,10.3905,8.103433395095635,5203.0128877616025,-1.11398,2011,-0.49598,5136.62359485,101.893336427,1000000,-0.0247223,1.6041343677206896,-3.28528,0.929969,-16.5153,101.893336427,101.893336427,240.937,4.06449,5136.62359485,0.0,5136.62359485,378.291,376.852
1958.58,1957.24,404.183,54472.65542826895,0.0,1958.58,2.11462,1000,1000.0,1000,16.68396172800567,0.140201,-7.5627,2013000,0.0,238.207,-2.6941,5504.029270209516,-0.0759159,2249,11.8174,8.788824775780085,4990.303714954552,-0.994948,2012,-0.502135,5509.13722102,109.425393579,1000000,-0.00750055,1.7270338504458778,-3.24368,0.969701,-14.8497,109.425393579,109.425393579,188.902,3.12438,5509.13722102,0.0,5509.13722102,404.697,404.183
1951.82,1954.68,378.231,54498.431231128576,0.0,1951.82,2.37644,1000,1000.0,1000,16.68176352599403,0.137319,-7.55216,2014000,0.0,239.041,-3.06508,5504.029270209516,-0.0414299,2251,12.0065,7.612705118022859,2565.570466610182,-1.26575,2013,-0.504465,5300.38744536,105.310478251,1000000,-0.0773162,1.4979001116007566,-3.08713,0.986584,-18.0167,105.310478251,105.310478251,283.461,4.07166,5300.38744536,0.0,5300.38744536,383.262,378.231
1956.04,1949.98,388.797,54525.72341232782,0.0,1956.04,2.16058,1000,1000.0,1000,16.68133653199766,0.133926,-7.20092,2015000,0.0,178.962,-3.48968,5504.029270209516,-0.0841327,2252,10.6904,8.915519813424908,5005.027009547649,-1.51119,2014,-0.509443,5118.26637009,101.520587083,1000000,-0.0142963,1.71377897990169,-3.16059,0.957655,-14.637,101.520587083,101.520587083,158.449,3.07535,5118.26637009,0.0,5118.26637009,385.341,388.797
1971.17,1973.89,378.201,54551.30203192611,0.0,1971.17,2.22167,1000,1000.0,1000,16.674534287012648,0.125224,-7.32589,2016000,0.0,165.5,-3.63052,5504.029270209516,-0.0981083,2253,11.0152,7.427405908994842,4760.9551665680365,-1.5461,2015,-0.50642,5347.38845677,106.129419383,1000000,-0.0636548,1.4773782902630046,-1.71784,1.03127,-16.757,106.129419383,106.129419383,169.081,2.62918,5347.38845677,0.0,5347.38845677,379.012,378.201
1929.9,1924.87,476.169,54578.6888453454,0.0,1929.9,2.13865,1000,1000.0,1000,16.68684137199307,0.1308,-7.64116,2017000,0.0,170.108,-4.39853,5504.029270209516,-0.102678,2254,11.2331,8.933804026688449,5299.486520175971,-1.15116,2016,-0.490265,5079.55452463,100.820917868,1000000,-0.0506927,1.7890210954938084,-3.27587,0.93662,-15.1029,100.820917868,100.820917868,160.908,3.21005,5079.55452463,0.0,5079.55452463,471.298,476.169
2002.36,1983.16,329.821,54604.54873110942,0.0,2002.36,2.11089,1000,1000.0,1000,16.681655290012714,0.157716,-7.19564,2018000,0.0,239.182,-3.74848,5504.029270209516,-0.0741191,2255,11.3376,7.661592930846382,4084.958736593541,-2.33428,2017,-0.503818,5512.35090205,109.396975341,1000000,-0.0763731,1.5262470161542296,-2.00968,1.00522,-14.4763,109.396975341,109.396975341,181.365,5.37015,5512.35090205,0.0,5512.35090205,324.739,329.821
1996.08,1992.78,306.166,54631.639609579,0.0,1996.08,2.18097,1000,1000.0,1000,16.680611274030525,0.123947,-7.07392,2019000,0.0,164.305,-3.54504,5504.029270209516,-0.0144221,2256,10.4769,8.739902819390409,5115.839202493038,-1.02017,2018,-0.509466,5136.03461193,102.050421456,1000000,-0.027338,1.689434415078722,-2.21782,0.923002,-15.7281,102.050421456,102.050421456,151.177,2.97827,5136.03461193,0.0,5136.03461193,304.417,306.166
2000.25,1991.18,312.477,54657.26707400894,0.0,2000.25,2.33974,1000,1000.0,1000,16.6783155319863,0.123897,-7.6152,2020000,0.0,218.373,-2.80962,5504.029270209516,-0.14979,2257,9.66788,7.480532192392275,4963.68571151444,-0.974455,2019,-0.510879,5143.18295047,102.175123587,1000000,0.00681872,1.4849650636897422,-2.41449,0.930772,-18.6228,102.175123587,102.175123587,241.984,3.27353,5143.18295047,0.0,5143.18295047,310.377,312.477
1988.34,1988.93,342.247,54672.27239803155,0.0,1988.34,2.15364,257,257.0,257,16.671936593018472,0.126226,-7.44334,2021000,0.0,359.178,-2.83963,5504.029270209516,-0.0903274,2259,10.3666,8.931265155959409,1553.639331702944,-1.01081,2020,-0.49899,1294.98275665,25.6164049529,1000000,-0.0975273,1.7952168525080197,-3.38362,0.919668,-16.5131,25.6164049529,25.6164049529,333.398,2.4772,1294.98275665,0.0,1294.98275665,342.432,342.247
2012.94,2005.43,323.209,54701.1138922284,0.0,2012.94,2.14006,1000,1000.0,1000,4.297050100984052,0.149929,-7.35696,2022000,0.0,184.131,-6.92424,5504.029270209516,0.931891,2260,9.8012,10.470177347888239,5319.247451871277,-1.85979,2021,-0.506157,5169.95035675,103.239290365,1000000,0.012693,1.7014631329802796,-2.955,0.941526,-13.9347,103.239290365,103.239290365,174.102,6.33878,5169.95035675,0.0,5169.95035675,322.408,323.209
1988.72,1988.5,349.75,54729.59848899767,0.0,1988.72,2.15101,1000,1000.0,1000,16.689311195048504,0.1449,-7.15605,2023000,0.0,186.707,-4.14905,5504.029270209516,-0.0705322,2261,11.3884,10.20666506543057,4913.828324117653,-1.52092,2022,-0.496644,5010.02383818,99.7235018452,1000000,-0.0157293,1.6131318647530861,-2.661,0.962592,-17.1767,99.7235018452,99.7235018452,285.319,3.923,5010.02383818,0.0,5010.02383818,346.858,349.75
2000.89,2007.3,328.04,54760.429907813785,0.0,2000.89,2.32428,1000,1000.0,1000,16.678057065000758,0.139853,-7.13047,2024000,0.0,271.869,-2.85323,5504.029270209516,0.13214,2262,11.7266,12.085685347381514,5037.151589047428,-1.16235,2023,-0.539639,5391.77509398,107.040147817,1000000,0.0325145,2.0660496148630045,-2.52854,0.971379,-16.9939,107.040147817,107.040147817,305.673,3.15403,5391.77509398,0.0,5391.77509398,326.006,328.04
1954.59,1967.83,396.581,54788.89961171616,0.0,1954.59,2.20701,1000,1000.0,1000,16.6949053700082,0.153519,-7.27383,2025000,0.0,687.831,-4.45892,5504.029270209516,-0.139277,2263,11.1422,10.205464986967854,4977.337216453429,-1.43763,2024,-0.50148,5427.57874991,107.852675867,1000000,-0.0118562,1.5906335572362877,-2.44539,0.980637,-14.9427,107.852675867,107.852675867,422.055,5.4072,5427.57874991,0.0,5427.57874991,398.728,396.581
1991.51,1989.05,336.555,54819.4646258931,0.0,1991.51,2.20838,1000,1000.0,1000,16.691917382006068,0.130914,-7.28096,2026000,0.0,142.443,-4.72726,5504.029270209516,-0.163212,2264,10.8694,11.902928304392844,4740.24854587636,-1.43479,2025,-0.520836,5196.08514942,103.318372377,1000000,-0.0247541,1.9945723885903135,-2.43416,0.955797,-15.862,103.318372377,103.318372377,125.261,2.93567,5196.08514942,0.0,5196.08514942,338.234,336.555
1989.01,1987.9,388.089,54846.987876648665,0.0,1989.01,2.13459,1000,1000.0,1000,16.681187903974205,0.140088,-7.1603,2027000,0.0,311.632,-4.69752,5504.029270209516,-0.0684355,2265,11.7991,9.22850124357501,5209.989804985136,-1.24708,2026,-0.519435,5438.34758503,107.985395867,1000000,-0.0064552,1.6155855729593895,-0.601526,0.997411,-15.7313,107.985395867,107.985395867,239.306,3.59465,5438.34758503,0.0,5438.34758503,366.902,388.089
2021.31,2013.36,265.263,54874.3932319468,0.0,2021.31,2.19861,1000,1000.0,1000,16.694854748027865,0.132879,-7.30105,2028000,0.0,277.246,-3.19544,5504.029270209516,-0.106489,2266,10.3908,9.156154904456344,4936.878287480964,-1.17551,2027,-0.507018,4929.54164198,97.7585650058,1000000,-0.0164794,1.5778774415957741,-1.77561,0.978021,-16.6588,97.7585650058,97.7585650058,312.274,5.12841,4929.54164198,0.0,4929.54164198,266.858,265.263
1984.47,1987.75,362.288,54902.46286425204,0.0,1984.47,2.03352,1000,1000.0,1000,16.684125351021066,0.140521,-7.33141,2029000,0.0,232.764,-3.29309,5504.029270209516,-0.049601,2267,10.8716,9.583866464090534,4881.632789785746,-1.22149,2028,-0.514313,5471.19438416,108.641221718,1000000,0.0203568,1.816049324173946,-2.1318,0.967933,-14.6067,108.641221718,108.641221718,221.671,3.23291,5471.19438416,0.0,5471.19438416,361.47,362.288
1992.73,1991.65,354.377,54929.97990343522,0.0,1992.73,2.06016,1000,1000.0,1000,16.692568151978776,0.144068,-7.16213,2030000,0.0,522.342,-2.90446,5504.029270209516,-0.0898909,2268,10.6557,9.101853481901344,4892.094877254688,-1.50189,2029,-0.513876,5259.24734102,104.448563018,1000000,0.0267515,1.7342675573891029,-2.48436,0.961425,-17.3941,104.448563018,104.448563018,243.876,2.90264,5259.24734102,0.0,5259.24734102,348.283,354.377
1986.52,1980.97,360.216,54945.37423224299,0.0,1986.52,2.31035,354,354.0,354,16.68561831000261,0.138104,-7.38512,2031000,0.0,197.907,-3.50438,5504.029270209516,-0.0658241,2270,9.86521,7.935748927237,1535.367372143231,-1.02913,2030,-0.501847,1741.86029935,34.62103058,1000000,0.0262212,1.5564136804896407,-2.87152,0.96413,-17.8057,34.62103058,34.62103058,168.511,2.90514,1741.86029935,0.0,1741.86029935,357.536,360.216
1993.45,1997.42,324.778,54976.52164387534,0.0,1993.45,1.94661,1000,1000.0,1000,5.91913083899999,0.139804,-7.04957,2032000,0.0,255.509,-3.33482,5504.029270209516,-0.135423,2271,11.8864,12.402914594043978,4897.62131368675,-1.33132,2031,-0.527503,5391.16371138,107.213109943,1000000,-0.0328398,2.0791104722884484,-2.519,0.966332,-13.1862,107.213109943,107.213109943,269.288,2.6447,5391.16371138,0.0,5391.16371138,327.714,324.778
2012.86,2003.35,262.157,55007.35858376935,0.0,2012.86,2.07521,1000,1000.0,1000,16.68083225504961,0.129665,-7.14429,2033000,0.0,266.349,-3.07605,5504.029270209516,-0.107564,2272,11.6831,12.190805130638182,5199.990258496108,-1.42104,2032,-0.534962,3834.03602623,75.9559441739,1000000,-0.0368695,1.9812684474163689,-3.07237,0.982208,-15.698,75.9559441739,75.9559441739,262.545,4.21186,3834.03602623,0.0,3834.03602623,259.988,262.157
2018.92,2016.02,259.927,55038.07405028149,0.0,2018.92,2.0748,1000,1000.0,1000,16.677154875011183,0.126335,-7.25505,2034000,0.0,546.165,-3.76431,5504.029270209516,-0.164282,2273,12.3239,12.025636254868004,5058.254650826964,-1.21568,2033,-0.503686,4998.44008868,100.006016532,1000000,-0.0763614,2.010706286178902,-3.3419,0.944337,-14.6993,100.006016532,100.006016532,422.632,4.95879,4998.44008868,0.0,4998.44008868,259.063,259.927
1971.07,1971.52,371.839,55066.301220986934,0.0,1971.07,1.99618,1000,1000.0,1000,16.69134285696782,0.137179,-6.93099,2035000,0.0,168.522,-3.4804,5504.029270209516,-0.15603,2274,10.0659,10.038018610503059,4991.5065834330735,-1.1497,2034,-0.516556,5530.74072312,110.077128837,1000000,0.0603956,1.5229964149766602,-3.00719,0.998783,-13.3351,110.077128837,110.077128837,167.669,2.98354,5530.74072312,0.0,5530.74072312,372.313,371.839
2025.28,2021.73,246.176,55094.47298636759,0.0,2025.28,2.31914,1000,1000.0,1000,16.679090321995318,0.140117,-7.35643,2036000,0.0,208.108,-3.81248,5504.029270209516,-0.0323462,2275,11.8514,9.981964538746979,4992.915666263871,-1.34933,2035,-0.508231,5523.82116013,109.621834424,1000000,-0.0428335,1.5213278527953662,-3.01647,0.953359,-16.7139,109.621834424,109.621834424,288.177,3.07671,5523.82116013,0.0,5523.82116013,248.523,246.176
1954.74,1954.61,434.731,55124.62384720839,0.0,1954.74,2.1059,1000,1000.0,1000,16.688210123975296,0.146656,-7.354,2037000,0.0,200.677,-3.44018,5504.029270209516,-0.0261226,2277,12.1557,11.56483668537112,74.90306192092754,-1.24149,2036,-0.515107,5511.06375687,109.337588306,1000000,-0.00251322,1.9178281226195395,-2.91443,0.981256,-15.595,109.337588306,109.337588306,299.29,6.14466,5511.06375687,0.0,5511.06375687,433.124,434.731
1988.21,1989.34,389.635,55156.91816470644,0.0,1988.21,2.19514,1000,1000.0,1000,16.679152800992597,0.134176,-7.31777,2038000,0.0,216.258,-3.3515,5504.029270209516,-0.0745188,2278,10.5272,13.264157241326757,4922.539780562587,-1.24328,2037,-0.506293,5443.00767836,108.025916668,1000000,-0.0716932,2.36360896169208,-1.79355,0.982683,-14.5911,108.025916668,108.025916668,286.106,4.09814,5443.00767836,0.0,5443.00767836,390.061,389.635
2003.02,2004.67,329.401,55183.82493908511,0.0,2003.02,2.0134,1000,1000.0,1000,16.682214019994717,0.137576,-7.03103,2039000,0.0,220.034,-3.40774,5504.029270209516,-0.147156,2279,10.7512,8.55188792309491,5035.444389305256,-1.19606,2038,-0.525503,5233.98367475,103.977395195,1000000,-0.0252486,1.676490807440132,-1.70899,0.992032,-14.3069,103.977395195,103.977395195,193.381,2.83354,5233.98367475,0.0,5233.98367475,332.167,329.401
1952.7,1954.49,410.839,55209.367689785024,0.0,1952.7,1.99082,1000,1000.0,1000,16.6916585060535,0.135482,-7.27808,2040000,0.0,325.219,-3.74603,5504.029270209516,-0.0999572,2280,10.3461,7.406142326246481,4941.346369070655,-1.25013,2039,-0.515968,5020.84279791,100.153563839,1000000,-0.0854902,1.4633120016660541,-2.79547,0.965723,-14.7768,100.153563839,100.153563839,165.919,2.66181,5020.84279791,0.0,5020.84279791,409.029,410.839
1992.77,1997.02,334.309,55229.58943549753,0.0,1992.77,2.05335,602,602.0,602,16.69202557898825,0.140103,-7.16647,2041000,0.0,203.757,-6.26871,5504.029270209516,-0.107394,2281,12.5015,8.507420388574246,4887.2900440631165,-1.74641,2040,-0.510226,3214.76087681,63.8097557353,1000000,-0.0803941,1.672813641896937,-1.89463,0.991927,-14.2661,63.8097557353,63.8097557353,231.821,3.79869,3214.76087681,0.0,3214.76087681,336.132,334.309
1995.61,1987.38,382.893,55257.95860902371,0.0,1995.61,2.0989,1000,1000.0,1000,10.055156158981845,0.145797,-7.22866,2042000,0.0,389.873,-3.66237,5504.029270209516,-0.100041,2282,11.1313,9.982188832422253,4514.885442029685,-1.30532,2041,-0.507946,5182.21929768,102.928944869,1000000,-0.0117628,1.7135734228068031,-2.38819,0.968531,-13.969,102.928944869,102.928944869,286.406,3.65012,5182.21929768,0.0,5182.21929768,385.09,382.893
2002.45,2001.86,337.459,55285.04932903615,0.0,2002.45,2.07917,1000,1000.0,1000,16.70222532900516,0.13902,-7.26893,2043000,0.0,246.577,-3.27507,5504.029270209516,-0.0612733,2283,9.35184,8.88404246873688,5159.369173335873,-2.03323,2042,-0.50385,5268.30854819,104.566767447,1000000,0.0409657,1.5268799376790412,-3.08182,0.989419,-14.0516,104.566767447,104.566767447,240.599,4.27072,5268.30854819,0.0,5268.30854819,339.573,337.459
1959.71,1965.3,417.769,55310.82656447339,0.0,1959.71,2.32855,1000,1000.0,1000,16.683473106997553,0.14716,-7.45465,2044000,0.0,271.705,-4.3194,5504.029270209516,0.104552,2284,11.2825,7.602794957172591,4786.053176835899,-1.29303,2043,-0.508203,5360.55270396,107.003220668,1000000,-0.0371472,1.5025787830818444,-2.21873,0.981469,-14.193,107.003220668,107.003220668,267.627,4.39076,5360.55270396,0.0,5360.55270396,420.767,417.769
2025.09,2027.64,236.086,55341.905932887516,0.0,2025.09,2.09451,1000,1000.0,1000,16.686267401033547,0.127721,-7.06345,2045000,0.0,181.455,-4.27805,5504.029270209516,0.00858605,2285,11.85,12.198667292948812,4979.497588194962,-1.54912,2044,-0.514132,5461.59820748,108.915883341,1000000,-0.0333594,2.2065735532087274,-2.77649,0.994327,-13.3722,108.915883341,108.915883341,226.211,3.49983,5461.59820748,0.0,5461.59820748,239.564,236.086
2005.44,2004.38,351.631,55368.3011310501,0.0,2005.44,2.40816,1000,1000.0,1000,16.685792246018536,0.138543,-7.21052,2046000,0.0,139.977,-3.20676,5504.029270209516,-0.0394771,2286,11.9072,8.143089076504111,4952.519694475937,-1.19379,2045,-0.536471,5228.11235102,103.744011594,1000000,0.0234757,1.5810563250561245,-2.38848,0.935519,-24.3618,103.744011594,103.744011594,233.383,2.87016,5228.11235102,0.0,5228.11235102,351.9,351.631
1997.74,1990.45,364.756,55393.85931761743,0.0,1997.74,2.14169,1000,1000.0,1000,16.687459764943924,0.123565,-7.26344,2047000,0.0,153.771,-2.87806,5504.029270209516,-0.10504,2287,10.8096,7.404809168132488,1962.3081768109514,-1.22699,2046,-0.514842,5198.13031044,103.150992645,1000000,-0.028238,1.4817793241236359,-2.35132,0.951593,-14.726,103.150992645,103.150992645,177.253,3.2637,5198.13031044,0.0,5198.13031044,361.907,364.756
1982.52,1986.41,403.684,55421.49428846419,0.0,1982.52,2.14091,1000,1000.0,1000,16.691031182999723,0.133635,-7.31888,2048000,0.0,197.291,-2.85516,5504.029270209516,-0.111195,2288,11.1952,9.185846909647807,5001.677541222804,-1.32236,2047,-0.508522,5354.57310767,106.233371887,1000000,-0.0516614,1.780694691115059,-2.23253,0.952578,-14.3422,106.233371887,106.233371887,210.983,2.72228,5354.57310767,0.0,5354.57310767,404.192,403.684
2009.16,2004.92,325.348,55454.543432524835,0.0,2009.16,2.04694,1000,1000.0,1000,16.68107762100408,0.142547,-7.0525,2049000,0.0,558.768,-3.61651,5504.029270209516,-0.0997226,2289,11.579,13.846333909605164,4791.701509234353,-1.23689,2048,-0.539401,5082.49736633,100.849611335,1000000,0.0442993,2.527790447114967,-2.5198,0.956349,-13.1559,100.849611335,100.849611335,385.585,3.42065,5082.49736633,0.0,5082.49736633,325.537,325.348
2012.34,2017.62,323.566,55482.75329233974,0.0,2012.34,2.24801,994,994.0,994,16.683057661983185,0.130466,-7.30831,2050000,0.0,157.105,-2.68273,5504.029270209516,-0.0988326,2290,10.1999,10.089700869750232,4988.262537307976,-1.20628,2049,-0.511621,5235.83284314,104.202387739,1000000,-0.0467573,1.5473522520624101,-2.19037,0.956283,-14.3107,104.202387739,104.202387739,155.397,2.49725,5235.83284314,0.0,5235.83284314,325.539,323.566
1944.96,1937.02,463.56,55511.14711350016,0.0,1944.96,2.15582,1000,1000.0,1000,16.587186233024113,0.1542,-7.20312,2051000,0.0,261.589,-3.28358,5504.029270209516,-0.109193,2291,11.6538,10.159218106942717,5141.243738569272,-1.26272,2050,-0.516347,5339.29917855,106.028956962,1000000,-0.0536012,1.5700936326174997,-2.02911,0.942949,-14.9743,106.028956962,106.028956962,197.698,3.54251,5339.29917855,0.0,5339.29917855,461.632,463.56
2012.02,2007.32,312.277,55540.89133191877,0.0,2012.02,2.23896,1000,1000.0,1000,16.684275429986883,0.133326,-7.15236,2052000,0.0,480.232,-4.05681,5504.029270209516,-0.0142715,2292,13.8324,11.181580566975754,5126.515304155412,-1.2915,2051,-0.514002,5398.286295,107.144750293,1000000,-0.0136512,1.8918296464835294,-3.24321,0.98204,-14.9453,107.144750293,107.144750293,302.744,3.87954,5398.286295,0.0,5398.286295,313.006,312.277
1990.3,1987.93,374.321,55575.531137746,0.0,1990.3,2.19889,1000,1000.0,1000,16.68452140298905,0.147929,-7.28789,2053000,0.0,218.543,-5.41876,5504.029270209516,-0.12123,2293,10.7335,14.992757762549445,4782.69037136297,-1.5886,2052,-0.52332,5266.17898098,104.808726035,1000000,-0.0019511,2.9822177797323093,1.16603,0.984947,-16.3981,104.808726035,104.808726035,182.759,3.67683,5266.17898098,0.0,5266.17898098,372.744,374.321
1966.1,1966.48,407.564,55604.93704924494,0.0,1966.1,2.2421,1000,1000.0,1000,16.680254440987483,0.140898,-7.2325,2054000,0.0,231.788,-3.27382,5504.029270209516,0.028423,2294,10.6061,10.927209315414075,4989.6808304152655,-1.1398,2053,-0.509462,5071.9691754,100.582067251,1000000,-0.0404003,1.7926213304745033,-2.65205,0.997746,-17.6392,100.582067251,100.582067251,205.829,5.09649,5071.9691754,0.0,5071.9691754,409.369,407.564
