log-sigs-min,epoch,MinProgress,mean-sq-bellman-error1,time-total,return-average,qf1-std,episode-length-std,policy-mus-min,policy-mus-std,vf-std,log-pi-max,StdProgress,vf-avg,mean-sq-bellman-error2,episode-length-max,return-max,MaxProgress,total-samples,log-pi-mean,qf1-avg,time-eval,mean-qf-diff,max-path-return,policy-mus-max,pool-size,log-sigs-max,time-train,episodes,return-min,last-path-return,log-sigs-mean,return-std,log-pi-std,AverageProgress,qf2-avg,episode-length-min,time-sample,qf2-std,log-sigs-std,policy-mus-mean,episode-length-avg,log-pi-min
-1.47656,1918,103.302838105,264.412,52110.45109599759,5205.40689326,290.476,0.0,-5.18658,0.992873,294.615,-2.11997,0.0,1973.98,157.438,1000,5205.40689326,103.302838105,1919000,-6.97774,1966.82,16.68515907099936,15.8776,5325.949809593737,4.45763,1000000,-0.00792849,10.3016359290923,2185,5205.40689326,5061.202135209117,-0.557684,0.0,2.18141,103.302838105,1966.82,1000,1.7698241403559223,290.476,0.155111,-0.0380148,1000.0,-14.3888
-1.87392,1919,103.78946973,252.648,52140.39102840528,5232.96100914,414.648,0.0,-2.94406,0.957636,415.772,-2.19191,0.0,1931.67,273.143,1000,5232.96100914,103.78946973,1920000,-6.95208,1928.02,16.690503410995007,11.3554,5325.949809593737,3.26559,1000000,-0.139563,11.2272628598148,2186,5232.96100914,4869.400269962957,-0.541822,0.0,2.09547,103.78946973,1928.02,1000,2.04797192994738,414.648,0.153839,-0.0153494,1000.0,-14.2063
-1.78662,1920,101.83854847,412.189,52168.43202277698,5121.4960954,378.557,0.0,-3.51927,1.00004,372.074,0.020401,0.0,1923.19,405.967,1000,5121.4960954,101.83854847,1921000,-7.03183,1933.86,16.683475409983657,12.2171,5325.949809593737,3.63404,1000000,-0.114644,9.746134331566282,2187,5121.4960954,5085.153544455045,-0.540588,0.0,2.27165,101.83854847,1933.86,1000,1.613675025117118,378.557,0.14415,-0.0244133,1000.0,-14.3034
-1.3985,1921,105.731999552,296.693,52195.98288526619,5310.15067961,335.447,0.0,-3.21399,1.00921,332.342,-2.75301,0.0,1955.73,226.609,1000,5310.15067961,105.731999552,1922000,-7.11284,1957.74,16.700720341992564,13.2397,5325.949809593737,5.02608,1000000,-0.152593,9.265573041688185,2189,5310.15067961,1928.0310390705183,-0.543568,0.0,2.19395,105.731999552,1957.74,1000,1.6091091115376912,335.447,0.140446,0.0525481,1000.0,-18.7561
-1.31598,1922,106.727677216,315.389,52225.88290255185,5360.24008308,382.054,0.0,-3.39604,0.942476,381.798,-2.03511,0.0,1941.64,234.008,1000,5360.24008308,106.727677216,1923000,-7.2192,1945.02,16.68589876702754,13.3263,5325.949809593737,3.53377,1000000,-0.114478,11.268383048649412,2191,5360.24008308,1685.8605723963278,-0.546525,0.0,2.47611,106.727677216,1945.02,1000,1.9684128420776688,382.054,0.144142,-0.0334785,1000.0,-18.0144
-1.6591,1923,108.228143846,339.736,52254.68793815316,5450.99797351,349.936,0.0,-3.23774,0.966701,350.296,0.651751,0.0,1951.46,586.916,1000,5450.99797351,108.228143846,1924000,-6.83629,1953.83,16.680118367017712,12.8163,5325.949809593737,2.88709,1000000,-0.0606813,10.44077072822256,2192,5450.99797351,5030.341745343529,-0.558742,0.0,2.22855,108.228143846,1953.83,1000,1.680288165109232,349.936,0.162377,-0.00732798,1000.0,-16.3734
-1.31985,1924,105.816419241,216.116,52282.74338858586,5323.81428139,358.856,0.0,-2.99252,0.9716,357.983,-1.82282,0.0,1950.34,176.734,1000,5323.81428139,105.816419241,1925000,-6.94861,1954.18,16.69394512299914,10.4559,5325.949809593737,2.80353,1000000,-0.12832,9.634591332520358,2193,5323.81428139,5163.778229683809,-0.535757,0.0,2.1795,105.816419241,1954.18,1000,1.7489174931542948,358.856,0.145064,0.027969,1000.0,-14.062
-1.6604,1925,110.118879448,277.043,52312.13512918266,5544.09026082,407.991,0.0,-5.00393,0.953536,408.566,-1.97545,0.0,1935.76,246.218,1000,5544.09026082,110.118879448,1926000,-6.87749,1933.64,16.68199974100571,12.398,5325.949809593737,3.95574,1000000,-0.0964781,10.880471478099935,2194,5544.09026082,4738.21530166866,-0.565757,0.0,2.18145,110.118879448,1933.64,1000,1.835396118753124,407.991,0.147246,0.016877,1000.0,-15.2425
-1.45294,1926,106.562071618,498.284,52341.60503984237,5367.34768728,310.394,0.0,-4.34894,0.980724,310.982,-0.0425177,0.0,1980.8,258.531,1000,5367.34768728,106.562071618,1927000,-7.06579,1984.77,16.691187152988277,11.7144,5325.949809593737,3.79081,1000000,-0.0759547,10.975621948309708,2195,5367.34768728,4590.646040572141,-0.556207,0.0,2.17567,106.562071618,1984.77,1000,1.8333753013284877,310.394,0.14507,0.0126066,1000.0,-14.7268
-1.20283,1927,99.966078477,263.053,52371.510370826465,5043.33109389,222.536,0.0,-3.16813,1.00932,221.473,-2.19114,0.0,2011.99,249.8,1000,5043.33109389,99.966078477,1928000,-6.7676,2007.81,16.673250234976877,12.1972,5325.949809593737,3.03465,1000000,-0.193153,11.234372301318217,2196,5043.33109389,5157.669700081108,-0.570214,0.0,2.04418,99.966078477,2007.81,1000,1.9991789267514832,222.536,0.134482,0.0129014,1000.0,-14.7397
-1.24253,1928,106.519811116,326.614,52399.48528193595,5335.08421828,302.471,0.0,-4.78707,0.973882,310.419,-2.49957,0.0,1959.1,207.253,1000,5335.08421828,106.519811116,1929000,-6.7643,1962.19,16.686230103019625,13.0262,5325.949809593737,4.52697,1000000,-0.100568,9.767483487084974,2197,5335.08421828,5017.350900695948,-0.550171,0.0,2.08275,106.519811116,1962.19,1000,1.534437537426129,302.471,0.132693,0.0223411,1000.0,-14.6059
-1.11698,1929,25.2906968039,543.046,52428.540369603725,1294.17285254,305.189,0.0,-3.91023,1.00185,311.755,-2.2283,0.0,1984.87,531.163,1000,1294.17285254,25.2906968039,1930000,-7.38721,1992.42,16.68799210700672,11.3816,5325.949809593737,2.96039,1000000,-0.101301,10.633183623605873,2198,1294.17285254,5009.868392799277,-0.533643,0.0,2.34836,25.2906968039,1992.42,1000,1.7561323672998697,305.189,0.137395,-0.00335992,1000.0,-16.1758
-1.37282,1930,109.194444553,297.352,52459.07590647304,5496.85115354,331.566,0.0,-4.22869,1.01414,329.133,-2.55033,0.0,1949.95,292.127,1000,5496.85115354,109.194444553,1931000,-7.03987,1956.77,16.67722547397716,11.3741,5325.949809593737,3.83159,1000000,-0.153345,11.779386684705969,2199,5496.85115354,5059.714948045063,-0.553072,0.0,2.05046,109.194444553,1956.77,1000,2.0865045354585163,331.566,0.149912,0.0567005,1000.0,-16.1771
-1.3858,1931,97.2779307955,274.063,52485.7848882376,4892.49695079,278.955,0.0,-3.31935,0.982549,277.953,-2.28769,0.0,1989.41,297.831,1000,4892.49695079,97.2779307955,1932000,-6.75363,1997.1,16.68412727600662,11.6488,5325.949809593737,2.68591,1000000,-0.151516,8.38228063879069,2200,4892.49695079,4849.845357287782,-0.54409,0.0,1.9825,97.2779307955,1997.1,1000,1.665325754787773,278.955,0.144935,-0.0689012,1000.0,-14.0176
-1.42886,1932,107.932544402,303.126,52511.97937120701,5423.86817477,381.3,0.0,-3.09451,0.977957,380.539,-2.35132,0.0,1934.2,275.503,1000,5423.86817477,107.932544402,1933000,-7.14662,1946.07,16.672721619019285,13.5868,5325.949809593737,4.03569,1000000,-0.137573,7.947723404329736,2201,5423.86817477,5011.871602195168,-0.544506,0.0,2.17537,107.932544402,1946.07,1000,1.5780936681549065,381.3,0.147223,0.0262419,1000.0,-15.3011
-1.37986,1933,81.7125027993,216.053,52534.83944878186,4120.1466558,405.374,0.0,-3.3121,1.00083,401.004,-3.30519,0.0,1945.09,317.979,796,4120.1466558,81.7125027993,1934000,-7.1199,1952.85,16.689067997969687,13.681,5325.949809593737,3.21307,1000000,-0.0489876,7.973376936104614,2202,4120.1466558,4911.0733078421545,-0.527923,0.0,2.35546,81.7125027993,1952.85,796,1.6157598367426544,405.374,0.142329,0.0551719,796.0,-15.399
-1.67323,1934,103.341895923,202.0,52563.51109325641,5200.91956969,302.065,0.0,-3.76992,0.982134,308.805,1.31545,0.0,1982.41,273.322,1000,5200.91956969,103.341895923,1935000,-6.97078,1988.34,13.28682077000849,11.1627,5325.949809593737,4.60339,1000000,0.194745,10.124013968743384,2203,5200.91956969,5268.773359625431,-0.551078,0.0,2.33185,103.341895923,1988.34,1000,1.8706385798286647,302.065,0.159285,0.00197972,1000.0,-16.0565
-1.32396,1935,77.5591461105,191.087,52587.82824205846,3914.08646692,278.917,0.0,-6.30329,1.0326,282.363,-1.43815,0.0,1989.86,289.599,760,3914.08646692,77.5591461105,1936000,-6.84434,1998.7,16.687151177960914,12.6549,5325.949809593737,4.6987,1000000,-0.168822,9.867835192068014,2204,3914.08646692,4599.9040968088875,-0.544843,0.0,2.17784,77.5591461105,1998.7,760,1.788188416918274,278.917,0.140869,-0.00167289,760.0,-18.5758
-1.30202,1936,103.304028732,201.288,52615.20461485878,5206.34919759,370.769,0.0,-3.3279,0.930914,370.068,-2.789,0.0,1941.8,243.915,1000,5206.34919759,103.304028732,1937000,-7.3136,1944.85,12.677085369999986,11.5909,5325.949809593737,2.83702,1000000,-0.120013,9.18593867245363,2205,5206.34919759,2883.150147882284,-0.544595,0.0,2.26868,103.304028732,1944.85,1000,1.5136525150155649,370.769,0.1289,-0.0554275,1000.0,-15.7159
-1.49193,1937,102.566399593,3259.36,52644.41339850117,5172.97864793,426.822,0.0,-3.82837,0.967935,426.29,-2.91185,0.0,1942.53,3969.42,1000,5172.97864793,102.566399593,1938000,-6.91189,1943.41,16.69629607500974,12.4105,5325.949809593737,3.14512,1000000,-0.111203,10.650368429371156,2206,5172.97864793,4748.2315269682695,-0.532525,0.0,2.1183,102.566399593,1943.41,1000,1.8860672689625062,426.822,0.147733,-0.00273199,1000.0,-13.9286
-1.33486,1938,109.800743183,251.864,52675.09456283221,5524.03576728,440.452,0.0,-3.57445,0.965737,439.791,-1.54138,0.0,1914.96,416.0,1000,5524.03576728,109.800743183,1939000,-6.9341,1931.08,16.687847883964423,14.0783,5325.949809593737,3.21866,1000000,-0.135681,11.960203170252498,2207,5524.03576728,4957.689812356091,-0.535405,0.0,2.05425,109.800743183,1931.08,1000,2.0488606337457895,440.452,0.143566,0.0330741,1000.0,-13.646
-1.54221,1939,109.644384506,296.971,52705.99787942454,5461.10776272,320.99,0.0,-3.17426,1.01019,325.669,-1.04531,0.0,1979.85,425.521,1000,5461.10776272,109.644384506,1940000,-6.7807,1980.58,16.685288904991467,12.8053,5325.949809593737,2.99429,1000000,-0.107087,12.04507717792876,2208,5461.10776272,5169.955418559261,-0.578413,0.0,2.19982,109.644384506,1980.58,1000,2.1421130744856782,320.99,0.157262,0.0444994,1000.0,-14.0881
-1.38497,1940,103.854629998,272.076,52734.31970954256,5237.68439688,387.739,0.0,-3.428,0.988845,384.248,-2.41801,0.0,1952.14,374.173,1000,5237.68439688,103.854629998,1941000,-6.72353,1951.57,16.728538368013687,14.3026,5325.949809593737,4.27009,1000000,-0.167779,9.883333420089912,2209,5237.68439688,4954.059168208134,-0.568121,0.0,2.14041,103.854629998,1951.57,1000,1.5748813459067605,387.739,0.154039,-0.0706886,1000.0,-14.7123
-1.33963,1941,104.363840804,366.954,52762.50137596729,5261.85466795,255.636,0.0,-3.68928,0.979571,264.724,-2.40739,0.0,1985.18,404.608,1000,5261.85466795,104.363840804,1942000,-6.94468,1998.88,16.87840194295859,13.857,5325.949809593737,2.89754,1000000,-0.135523,9.734444849542342,2210,5261.85466795,4806.1915435191495,-0.553149,0.0,2.096,104.363840804,1998.88,1000,1.7076505362056196,255.636,0.13659,-0.00494473,1000.0,-12.9689
-1.29512,1942,57.9903286448,373.228,52786.62073726859,2924.41433164,296.357,0.0,-5.39305,1.00352,293.482,-1.91778,0.0,1981.39,257.204,576,2924.41433164,57.9903286448,1943000,-6.97584,1991.27,16.777742371021304,12.5362,5325.949809593737,3.72527,1000000,-0.163724,12.172554869845044,2211,2924.41433164,4724.34950172226,-0.55118,0.0,2.23457,57.9903286448,1991.27,576,2.2431005675462075,296.357,0.145946,-0.000887038,576.0,-14.2537
-1.57626,1943,108.435799348,274.288,52816.768216662516,5462.67223231,380.39,0.0,-3.91502,0.995379,380.153,-2.38341,0.0,1947.16,233.025,1000,5462.67223231,108.435799348,1944000,-6.79693,1939.84,9.69987468997715,14.1752,5325.949809593737,4.55454,1000000,0.180059,11.201115759846289,2213,5462.67223231,1980.3596639985387,-0.568435,0.0,2.10067,108.435799348,1939.84,1000,2.223415178072173,380.39,0.158578,0.0603258,1000.0,-13.3679
-1.48364,1944,29.426625963,287.568,52833.09277666005,1488.70493055,338.492,0.0,-3.801,0.988442,342.705,-1.0877,0.0,1967.6,327.18,325,1488.70493055,29.426625963,1945000,-6.89401,1950.31,16.735570713994093,11.0275,5325.949809593737,3.17272,1000000,-0.0334978,9.129118723387364,2214,1488.70493055,4971.277452844714,-0.537759,0.0,2.00443,29.426625963,1950.31,325,1.6779647411312908,338.492,0.140982,-0.0490578,325.0,-13.3841
-1.30548,1945,102.00531511,401.163,52864.36174275121,5132.81120208,334.907,0.0,-4.48211,0.989407,330.998,-2.19398,0.0,1971.48,285.767,1000,5132.81120208,102.00531511,1946000,-6.95619,1975.01,5.537400655972306,12.1759,5325.949809593737,3.7859,1000000,-0.0106142,12.161998373339884,2215,5132.81120208,5187.7492652855,-0.55693,0.0,2.0248,102.00531511,1975.01,1000,2.357666809868533,334.907,0.14848,0.0348681,1000.0,-13.5864
-1.81477,1946,34.532061662,954.838,52880.177865992475,1732.09108945,284.583,0.0,-3.61863,1.04656,294.136,-2.04719,0.0,1983.39,1019.06,339,1732.09108945,34.532061662,1947000,-6.9154,1996.33,16.75656354695093,15.0801,5325.949809593737,4.87565,1000000,-0.108165,8.443561732477974,2217,1732.09108945,872.7193243846895,-0.566391,0.0,2.20411,34.532061662,1996.33,339,1.7064231398398988,284.583,0.161428,-0.0017703,339.0,-15.3479
-1.22001,1947,105.275559113,248.28,52912.51923773438,5306.83176399,324.597,0.0,-3.51069,0.951911,324.343,-2.89933,0.0,1962.13,213.192,1000,5306.83176399,105.275559113,1948000,-7.13824,1972.83,5.690794364956673,11.2557,5325.949809593737,2.79239,1000000,0.0853031,13.022219852311537,2219,5306.83176399,2559.3348914920393,-0.534821,0.0,2.16985,105.275559113,1972.83,1000,2.492337446718011,324.597,0.133398,-0.0117237,1000.0,-16.3542
-1.57712,1948,97.0394825737,187.567,52947.19740298664,4890.36996721,257.956,0.0,-3.79039,1.00265,256.253,-1.5335,0.0,2006.77,295.425,1000,4890.36996721,97.0394825737,1949000,-7.1161,2016.02,16.836591997009236,11.8736,5325.949809593737,3.09262,1000000,-0.163174,14.654416436736938,2220,4890.36996721,5100.500593204541,-0.554456,0.0,2.27222,97.0394825737,2016.02,1000,3.31842502951622,257.956,0.148326,-0.100881,1000.0,-17.2252
-1.61427,1949,108.226215432,515.101,52976.0486780912,5454.58523173,274.147,0.0,-3.62143,1.03353,274.009,-1.82159,0.0,1982.5,539.34,1000,5454.58523173,108.226215432,1950000,-7.06877,1982.64,16.726401190040633,11.7496,5325.949809593737,2.86521,1000000,-0.122081,10.415286180970725,2221,5454.58523173,5280.056169682569,-0.574348,0.0,2.17378,108.226215432,1982.64,1000,1.7539651585975662,274.147,0.154398,-0.0460127,1000.0,-13.8934
-1.57468,1950,103.752778243,379.633,53003.95238624845,5229.73751056,368.28,0.0,-5.22251,1.03421,362.983,-2.40112,0.0,1954.51,460.826,1000,5229.73751056,103.752778243,1951000,-6.78643,1958.51,16.70125962799648,13.7834,5325.949809593737,3.01802,1000000,-0.0317243,9.68134395807283,2222,5229.73751056,3663.372804144222,-0.56393,0.0,2.14778,103.752778243,1958.51,1000,1.5263570850947872,368.28,0.159714,0.006415,1000.0,-14.7082
-1.4842,1951,69.4220645389,288.428,53026.74314315303,3493.68768571,260.839,0.0,-3.30442,1.00496,258.175,-2.73312,0.0,2010.74,163.05,653,3493.68768571,69.4220645389,1952000,-7.12223,2006.3,16.70992843300337,12.1777,5325.949809593737,3.7209,1000000,-0.0871748,10.232063425821252,2223,3493.68768571,4827.053112168804,-0.534979,0.0,2.2017,69.4220645389,2006.3,653,1.6679338968242519,260.839,0.1394,-0.0162617,653.0,-14.6368
-1.34422,1952,109.894457338,804.894,53056.54404629476,5536.41849881,346.889,0.0,-3.27958,1.01568,344.583,-1.84781,0.0,1971.56,474.367,1000,5536.41849881,109.894457338,1953000,-6.98074,1974.17,10.900445287988987,12.2151,5325.949809593737,3.71349,1000000,-0.137473,10.92851130705094,2224,5536.41849881,3716.4699301766227,-0.563841,0.0,2.26229,109.894457338,1974.17,1000,2.199886066664476,346.889,0.142829,-0.0486407,1000.0,-14.5994
-2.07655,1953,111.275428413,656.726,53082.505546928034,5554.54196906,363.861,0.0,-4.5315,1.03065,365.444,-2.05412,0.0,1952.1,413.316,1000,5554.54196906,111.275428413,1954000,-7.01043,1945.16,16.68764627497876,12.8257,5325.949809593737,4.00215,1000000,0.0226259,7.810657258611172,2225,5554.54196906,4997.545384411893,-0.541272,0.0,2.34552,111.275428413,1945.16,1000,1.4868653008015826,363.861,0.149281,-0.049756,1000.0,-16.8041
-1.85984,1954,51.2639673101,226.045,53100.17711478885,2548.4034935,346.881,0.0,-5.53711,1.02519,343.806,-2.95881,0.0,1961.76,236.819,462,2548.4034935,51.2639673101,1955000,-7.1255,1971.56,16.687243109045085,12.0182,5325.949809593737,4.7669,1000000,-0.0105537,8.380673341860529,2227,2548.4034935,4154.15763322752,-0.554693,0.0,2.33738,51.2639673101,1971.56,462,1.5894064889871515,346.881,0.147644,0.0161135,462.0,-15.5611
-1.28548,1955,110.758184579,436.982,53125.78748885851,5581.68193125,354.917,0.0,-3.58306,0.994372,365.068,-1.77064,0.0,1934.06,523.076,1000,5581.68193125,110.758184579,1956000,-6.73825,1948.73,7.708354778995272,13.3032,5325.949809593737,3.82711,1000000,-0.0260144,7.446639368659817,2228,5581.68193125,4731.1946066767105,-0.550474,0.0,2.42963,110.758184579,1948.73,1000,1.4983069258742034,354.917,0.149582,-0.0557969,1000.0,-20.7384
-1.16113,1956,82.1696353769,282.027,53151.82713498769,4128.3017605,311.394,0.0,-2.7067,0.970316,311.268,-2.88457,0.0,1977.98,316.59,1000,4128.3017605,82.1696353769,1957000,-7.0664,1984.14,16.682263736031018,12.0618,5325.949809593737,3.65488,1000000,-0.103245,7.863087894336786,2229,4128.3017605,4799.880791265169,-0.527235,0.0,2.2257,82.1696353769,1984.14,1000,1.5000558758038096,311.394,0.130828,0.036411,1000.0,-16.7921
-1.25216,1957,110.501617312,181.124,53184.10756918811,5552.23685835,290.874,0.0,-3.5573,0.995271,290.987,-2.16669,0.0,1994.38,198.162,1000,5552.23685835,110.501617312,1958000,-6.79616,1990.92,16.70387014001608,11.8741,5325.949809593737,2.95964,1000000,-0.172907,13.125017708807718,2230,5552.23685835,1347.029316502297,-0.546099,0.0,2.07303,110.501617312,1990.92,1000,2.475540230574552,290.874,0.140123,0.0345902,1000.0,-16.0771
-1.06498,1958,33.2072961203,237.21,53202.78675479803,1661.4244177,355.164,0.0,-3.05503,0.962664,355.042,-3.53733,0.0,1979.01,195.893,324,1661.4244177,33.2072961203,1959000,-7.30975,1979.9,16.68753540702164,11.1094,5325.949809593737,2.98441,1000000,-0.0979532,10.995400122483261,2231,1661.4244177,4728.84048746661,-0.529372,0.0,2.07462,33.2072961203,1979.9,324,2.263401626434643,355.164,0.126088,-0.0307437,324.0,-15.4595
-1.23059,1959,43.8154576315,234.501,53229.39268671983,2231.5491372,270.974,0.0,-2.82204,0.98877,271.223,-2.31204,0.0,1999.76,266.477,1000,2231.5491372,43.8154576315,1960000,-7.05699,2001.56,5.456240379018709,10.6133,5325.949809593737,3.1075,1000000,-0.0793686,8.296549653518014,2232,2231.5491372,5040.588490257303,-0.542549,0.0,2.26739,43.8154576315,2001.56,1000,1.6315847233636305,270.974,0.141899,0.0289817,1000.0,-14.4698
-1.48474,1960,108.035904291,331.086,53260.039629357925,5444.36878591,361.07,0.0,-2.70965,0.963722,357.006,-0.470483,0.0,1963.36,263.829,1000,5444.36878591,108.035904291,1961000,-6.87437,1982.58,16.692482695973013,11.646,5325.949809593737,3.01231,1000000,0.0518239,11.713597231428139,2233,5444.36878591,5042.083372149053,-0.55101,0.0,2.08741,108.035904291,1982.58,1000,2.2631695065647364,361.07,0.151689,-0.05261,1000.0,-14.1654
-1.12493,1961,109.077174226,218.342,53286.002112705086,5491.40668171,335.332,0.0,-3.06889,0.975041,332.253,-2.17879,0.0,1979.09,231.221,1000,5491.40668171,109.077174226,1962000,-7.03112,1985.67,16.68061185698025,12.0975,5397.087029422177,3.1912,1000000,-0.108793,7.790843503549695,2234,5491.40668171,5397.087029422177,-0.528606,0.0,2.07327,109.077174226,1985.67,1000,1.5065959665225819,335.332,0.145217,0.020445,1000.0,-14.4666
-1.57301,1962,107.820041231,256.679,53311.61572320608,5415.78941465,288.677,0.0,-3.19691,0.928445,286.564,-1.80843,0.0,1996.42,218.525,1000,5415.78941465,107.820041231,1963000,-7.01325,2010.67,16.677917224005796,11.0447,5397.087029422177,2.8212,1000000,-0.070722,7.443027312052436,2235,5415.78941465,4886.833867700082,-0.543213,0.0,2.22347,107.820041231,2010.67,1000,1.5019130690488964,288.677,0.133108,0.021604,1000.0,-16.4869
-1.20369,1963,86.5087610921,342.082,53338.109969324665,4351.11986181,250.113,0.0,-3.80897,0.984935,251.048,-2.12128,0.0,2011.82,293.617,822,4351.11986181,86.5087610921,1964000,-6.90978,2015.68,16.69489705801243,14.2637,5397.087029422177,2.87037,1000000,-0.0609362,10.74925903964322,2236,4351.11986181,823.0259546263973,-0.56659,0.0,2.08079,86.5087610921,2015.68,822,2.0297891778755,250.113,0.141667,-0.0956172,822.0,-12.9037
-1.76387,1964,113.466879619,314.148,53363.957925044815,5704.44708949,339.667,0.0,-6.06499,0.977673,346.665,-2.10236,0.0,1970.99,437.261,1000,5704.44708949,113.466879619,1965000,-7.15886,1967.41,13.71751382900402,13.2342,5397.087029422177,7.43594,1000000,-0.156046,7.640933718299493,2237,5704.44708949,5307.510575308094,-0.544303,0.0,2.22666,113.466879619,1967.41,1000,1.5362431348185055,339.667,0.152242,-0.0774308,1000.0,-15.3633
-1.59788,1965,40.7723395029,414.828,53379.60250523954,2059.44764667,351.555,0.0,-5.97611,0.975293,352.711,-1.88772,0.0,1977.74,318.631,402,2059.44764667,40.7723395029,1966000,-6.80067,1980.27,16.684040797001217,13.3665,5397.087029422177,3.30947,1000000,0.168481,7.449483454111032,2239,2059.44764667,2265.2244307205733,-0.562,0.0,2.21808,40.7723395029,1980.27,402,1.4971967236488126,351.555,0.159899,-0.0305666,402.0,-13.1648
-2.16034,1966,104.521471016,212.278,53411.31179332419,5266.73507289,426.461,0.0,-2.93007,0.945986,421.03,-1.17073,0.0,1934.04,209.311,1000,5266.73507289,104.521471016,1967000,-7.16486,1930.65,6.712380655982997,11.7319,5397.087029422177,4.06551,1000000,-0.178511,12.669965958222747,2240,5266.73507289,5196.412027686273,-0.550083,0.0,2.09873,104.521471016,1930.65,1000,2.358110763481818,426.461,0.158716,0.0486077,1000.0,-13.4614
-1.78549,1967,109.14277947,344.137,53439.15133803763,5494.60605194,327.585,0.0,-5.198,1.01567,334.33,0.0811548,0.0,1973.41,372.106,1000,5494.60605194,109.14277947,1968000,-6.99848,1973.56,16.698168724018615,12.7325,5397.087029422177,3.69105,1000000,0.345541,9.631230957864318,2241,5494.60605194,5160.600974255929,-0.554559,0.0,2.333,109.14277947,1973.56,1000,1.540107729495503,327.585,0.159219,-0.0138411,1000.0,-14.9778
-1.35706,1968,103.843436464,218.05,53467.09663361014,5230.47967154,334.957,0.0,-5.19944,0.997689,332.168,-2.34591,0.0,1984.11,336.261,1000,5230.47967154,103.843436464,1969000,-7.2859,1982.93,16.683751676988322,11.8376,5397.087029422177,3.60646,1000000,-0.0420354,9.725995342014357,2242,5230.47967154,4924.3994763235005,-0.522383,0.0,2.20977,103.843436464,1982.93,1000,1.5286161726689897,334.957,0.142952,-0.0502775,1000.0,-13.9237
-1.67276,1969,107.675465876,527.028,53497.40479967097,5421.51689997,373.339,0.0,-3.84021,0.969098,369.79,-1.0983,0.0,1960.84,1031.23,1000,5421.51689997,107.675465876,1970000,-6.75751,1968.22,16.729890175978653,13.9886,5397.087029422177,3.50829,1000000,-0.146158,11.6352674686932,2244,5421.51689997,1681.3321919820105,-0.557005,0.0,2.05724,107.675465876,1968.22,1000,1.9947059211554006,373.339,0.155809,0.0376737,1000.0,-13.6499
-1.52201,1970,93.8123993627,281.247,53528.66442201543,4731.77741749,388.213,0.0,-3.17089,0.98458,389.962,-1.82659,0.0,1965.75,304.126,918,4731.77741749,93.8123993627,1971000,-6.90587,1975.02,16.684634975972585,11.4902,5397.087029422177,3.57687,1000000,-0.109899,13.485747305268887,2245,4731.77741749,4298.005460054533,-0.558667,0.0,2.26555,93.8123993627,1975.02,918,2.466814535262529,388.213,0.149919,0.0953148,918.0,-15.1225
-1.54808,1971,104.093234032,211.578,53558.16738286492,5248.79564225,406.363,0.0,-3.04884,0.960922,404.442,-1.97559,0.0,1936.88,300.299,1000,5248.79564225,104.093234032,1972000,-6.82689,1935.13,15.313477888004854,13.2232,5397.087029422177,4.62386,1000000,-0.0353741,11.013215966464486,2246,5248.79564225,4942.822968821911,-0.548199,0.0,2.2407,104.093234032,1935.13,1000,1.8217648860882036,406.363,0.154058,0.0374877,1000.0,-14.3649
-1.26746,1972,102.076960088,249.594,53586.44171246828,5143.38986997,348.287,0.0,-4.62912,0.961903,353.957,-1.97383,0.0,1956.78,262.576,1000,5143.38986997,102.076960088,1973000,-6.94563,1957.6,16.681249287968967,12.0684,5397.087029422177,4.14784,1000000,-0.152958,10.034958052798174,2247,5143.38986997,3549.857937958431,-0.557289,0.0,2.18262,102.076960088,1957.6,1000,1.5783300475450233,348.287,0.150081,0.0238167,1000.0,-17.1282
-1.31014,1973,69.4887786021,169.223,53614.864896889776,3500.77400714,339.232,0.0,-4.82804,1.00619,337.781,-1.94671,0.0,1957.58,161.371,1000,3500.77400714,69.4887786021,1974000,-7.1576,1958.58,16.67671413102653,11.7461,5397.087029422177,3.92145,1000000,-0.0867177,10.159920148435049,2248,3500.77400714,5153.749332726288,-0.546111,0.0,2.26821,69.4887786021,1958.58,1000,1.559911413001828,339.232,0.14398,-0.0193226,1000.0,-14.2746
-1.35087,1974,104.067804498,243.985,53646.678521329595,5212.53058279,350.512,0.0,-2.90988,0.951247,351.948,-1.43482,0.0,1991.25,215.15,1000,5212.53058279,104.067804498,1975000,-7.04766,1982.29,16.73164304799866,11.5769,5397.087029422177,2.73176,1000000,-0.118197,12.80207095341757,2250,5212.53058279,2688.398989264783,-0.548459,0.0,2.2368,104.067804498,1982.29,1000,2.3076091073453426,350.512,0.144955,-0.0648252,1000.0,-14.2059
-1.19863,1975,102.499447372,209.652,53676.39728595223,5164.10149514,318.052,0.0,-6.52641,0.929373,317.076,-2.81787,0.0,1986.4,159.761,1000,5164.10149514,102.499447372,1976000,-6.89937,1992.54,16.702335725014564,10.8619,5397.087029422177,2.73117,1000000,0.661796,11.164015743066557,2251,5164.10149514,4806.632001562726,-0.536411,0.0,2.14542,102.499447372,1992.54,1000,1.8850569454953074,318.052,0.144664,-0.0126018,1000.0,-14.7718
